pathway,phnx_z_score,mean_path_score,sd_path_score,phnx_p_val
defective lfng causes scdo3,0.722647825,0.000470256,0.000185014,0.202
ca2 pathway,0.710872404,0.004965881,0.00056123,0.244
beta oxidation of hexanoyl coa to butanoyl coa,0.704224178,0.000469527,0.000171579,0.206
chylomicron assembly,0.698835938,0.000470874,0.000177,0.188
signaling by flt3 fusion proteins,0.698116627,0.001789912,0.000331491,0.192
non integrin membrane ecm interactions,0.69614739,0.005067758,0.000569143,0.222
pi5p regulates tp53 acetylation,0.694748529,0.000745518,0.000215449,0.21
beta oxidation of decanoyl coa to octanoyl coa coa,0.694592667,0.000568593,0.000181012,0.222
defective ripk1 mediated regulated necrosis,0.687204518,0.000456731,0.000157365,0.198
defective f9 activation,0.677522474,0.000187371,0.000106289,0.17
fgfr2b ligand binding and activation,0.676416146,0.000473324,0.000170086,0.204
gdp fucose biosynthesis,0.671701423,0.00027871,0.000128406,0.186
beta oxidation of octanoyl coa to hexanoyl coa,0.669308401,0.000469705,0.000177265,0.22
response to metal ions,0.651327394,0.000859832,0.000225875,0.228
tak1 dependent ikk and nf kappa b activation,0.648099366,0.003561306,0.000492904,0.242
synthesis of pips at the er membrane,0.647960985,0.000383962,0.0001561,0.176
tlr3 mediated ticam1 dependent programmed cell death,0.642884741,0.00045733,0.000159899,0.194
attachment and entry,0.634377292,0.001390707,0.000282351,0.22
synthesis secretion and inactivation of glucose dependent insulinotropic polypeptide gip,0.632086836,0.000837363,0.000221029,0.24
signaling by wnt,0.631115231,0.020706476,0.001094464,0.248
cyp2e1 reactions,0.623104551,0.000647603,0.000194561,0.242
diseases of mitotic cell cycle,0.612681419,0.003081334,0.000409273,0.25
apex1 independent resolution of ap sites via the single nucleotide replacement pathway,0.612199679,0.000466934,0.000158334,0.222
signaling by notch1 pest domain mutants in cancer,0.612092374,0.004579493,0.000522674,0.27
platelet adhesion to exposed collagen,0.599674263,0.001215508,0.000288328,0.224
abc transporters in lipid homeostasis,0.598956921,0.001235792,0.000281962,0.254
transport of nucleotide sugars,0.5946647,0.000563252,0.000182651,0.218
attenuation phase,0.582031947,0.002329646,0.000358918,0.248
rna polymerase i transcription termination,0.580798072,0.002438811,0.000366848,0.27
irf3 mediated induction of type i ifn,0.578703239,0.000827588,0.000227445,0.266
biological oxidations,0.572878676,0.013206041,0.000837867,0.28
runx1 regulates expression of components of tight junctions,0.568768773,0.000382672,0.000164431,0.214
activation of the ap 1 family of transcription factors,0.557966168,0.00095729,0.000248997,0.238
plasma lipoprotein assembly,0.556196604,0.00111858,0.000274136,0.264
nr1h3 nr1h2 regulate gene expression linked to cholesterol transport and efflux,0.555102232,0.002830852,0.000416782,0.288
type i hemidesmosome assembly,0.552965933,0.001027144,0.000252371,0.256
cobalamin cbl metabolism,0.552924384,0.000366997,0.000147204,0.224
phenylalanine and tyrosine metabolism,0.548580577,0.000858753,0.000242353,0.26
degradation of beta catenin by the destruction complex,0.547798385,0.007107766,0.000651444,0.264
hdl assembly,0.540754799,0.000565626,0.000189883,0.232
g protein mediated events,0.527628949,0.004224414,0.000506959,0.274
fgfr2 ligand binding and activation,0.523191488,0.00064919,0.000181508,0.25
intestinal absorption,0.518374477,0.000371004,0.000149414,0.226
chondroitin sulfate biosynthesis,0.506833504,0.001515676,0.000306014,0.272
creb phosphorylation,0.506479617,0.00066309,0.00020844,0.238
vitamins,0.50340238,0.000466065,0.000164188,0.234
tnfr1 induced proapoptotic signaling,0.498282709,0.001207988,0.000268094,0.258
receptor mediated mitophagy,0.494468032,0.000752517,0.000210444,0.272
regulation of commissural axon pathfinding by slit and robo,0.494030522,0.00065225,0.000197968,0.272
rna polymerase iii transcription termination,0.489275751,0.001703282,0.000326745,0.288
formation of apoptosome,0.486366796,0.000939574,0.000245118,0.262
fc epsilon receptor fceri signaling,0.478239501,0.01173434,0.000868447,0.294
chl1 interactions,0.475180384,0.000758602,0.000210442,0.252
passive transport by aquaporins,0.469201797,0.000555984,0.000186135,0.26
beta oxidation of lauroyl coa to decanoyl coa coa,0.464104562,0.000464179,0.000167295,0.234
biosynthesis of maresin like spms,0.461083352,0.000281588,0.000126064,0.226
fcgr activation,0.453015657,0.001584483,0.000324476,0.3
nonhomologous end joining nhej,0.452003293,0.002629566,0.000385002,0.326
met promotes cell motility,0.450399077,0.003572502,0.000457873,0.306
interleukin 6 family signaling,0.445795126,0.002070152,0.000344521,0.304
propionyl coa catabolism,0.445447218,0.000190944,0.000110774,0.21
acyl chain remodeling of cl,0.442105694,0.00037549,0.000145341,0.24
kinesins,0.441869822,0.004260688,0.000490322,0.318
irak4 deficiency tlr2 4,0.441856612,0.001399738,0.000305164,0.286
fgfr1 ligand binding and activation,0.440545003,0.00038673,0.000161951,0.238
synthesis of bile acids and bile salts via 7alpha hydroxycholesterol,0.438419646,0.001688346,0.000313861,0.29
abacavir transmembrane transport,0.430019219,0.0003766,0.000151741,0.24
activation of bad and translocation to mitochondria,0.429039738,0.001319428,0.000285736,0.304
hsf1 activation,0.427914665,0.002625778,0.000406474,0.304
polb dependent long patch base excision repair,0.42731099,0.000673673,0.000224757,0.258
pka mediated phosphorylation of creb,0.420226766,0.001503945,0.00029163,0.288
degradation of gli1 by the proteasome,0.418079215,0.004894334,0.000618442,0.304
pyrimidine salvage,0.387907831,0.000654368,0.000196585,0.304
biosynthesis of epa derived spms,0.386762333,0.000478257,0.000171612,0.29
regulation of tlr by endogenous ligand,0.383006319,0.001424385,0.000301297,0.328
pre notch processing in golgi,0.379420772,0.001602895,0.00032305,0.314
mapk3 erk1 activation,0.369990236,0.00091443,0.000236655,0.308
degradation of cysteine and homocysteine,0.35658893,0.001044689,0.000270293,0.34
serotonin receptors,0.351250499,0.000467612,0.000174422,0.27
pregnenolone biosynthesis,0.34815134,0.000664161,0.000216295,0.298
assembly of the orc complex at the origin of replication,0.340394798,0.00084872,0.000227528,0.32
interleukin 18 signaling,0.339453008,0.000462921,0.000163546,0.288
o glycosylation of tsr domain containing proteins,0.336714428,0.002065814,0.000354582,0.322
signaling by flt3 itd and tkd mutants,0.336208465,0.001493887,0.000297582,0.336
creb1 phosphorylation through the activation of adenylate cyclase,0.334767985,0.000948945,0.000242664,0.326
diseases associated with surfactant metabolism,0.334245736,0.000475844,0.000170204,0.3
rho gtpases activate rhotekin and rhophilins,0.33318731,0.000473087,0.000163928,0.294
alk mutants bind tkis,0.332685056,0.000926408,0.000236972,0.316
acetylcholine binding and downstream events,0.310904352,0.00065097,0.000201679,0.286
signaling by notch2,0.309800346,0.002421962,0.000390505,0.348
gastrin creb signalling pathway via pkc and mapk,0.306214478,0.001501117,0.000305724,0.328
fceri mediated nf kb activation,0.303137797,0.007139931,0.000652806,0.35
signalling to p38 via rit and rin,0.303010755,0.000378297,0.000158523,0.27
hsp90 chaperone cycle for steroid hormone receptors shr in the presence of ligand,0.301167148,0.004919371,0.00052789,0.354
inactivation of cdc42 and rac1,0.299567392,0.000556565,0.000177032,0.306
signaling by bmp,0.293559627,0.002172338,0.000378828,0.346
interleukin 10 signaling,0.293155725,0.004104687,0.000501874,0.364
signaling by ptk6,0.288804623,0.004527407,0.000520296,0.382
selective autophagy,0.287751281,0.00629768,0.000634455,0.362
estrogen stimulated signaling through prkcz,0.283116905,0.000570131,0.000188006,0.326
defective ext2 causes exostoses 2,0.274811043,0.00101935,0.000252332,0.362
trafficking of glur2 containing ampa receptors,0.273926256,0.001209155,0.000281143,0.328
tcr signaling,0.271425337,0.010133854,0.000825879,0.378
leishmania infection,0.270349066,0.017889839,0.001045694,0.39
trif mediated programmed cell death,0.270041503,0.000660351,0.000193144,0.322
rna polymerase i transcription,0.267154534,0.004119659,0.000523942,0.372
uptake and actions of bacterial toxins,0.264903303,0.002198691,0.000381092,0.37
signaling by erythropoietin,0.260929043,0.002343598,0.000391322,0.354
death receptor signalling,0.25846499,0.01100725,0.000826077,0.374
resolution of d loop structures through synthesis dependent strand annealing sdsa,0.254481951,0.002247014,0.000372406,0.372
metabolism of lipids,0.254192261,0.050375126,0.001682611,0.396
hsf1 dependent transactivation,0.250811872,0.00303151,0.000395688,0.394
regulation of runx3 expression and activity,0.244499609,0.004863118,0.000523368,0.372
regulation of tp53 activity through acetylation,0.235076453,0.002429482,0.000390593,0.37
rho gtpases activate ktn1,0.230764095,0.000835095,0.000217583,0.368
fasl cd95l signaling,0.229753012,0.000455418,0.000153552,0.344
urea cycle,0.223342409,0.00048616,0.000195571,0.33
creation of c4 and c2 activators,0.220867638,0.001415072,0.000300396,0.364
maturation of sarscov1 spike protein,0.217047055,0.00047267,0.000158099,0.344
rna polymerase i promoter escape,0.215903565,0.002556485,0.000420191,0.374
tnfr2 non canonical nf kb pathway,0.215811493,0.008609213,0.000732083,0.406
golgi cisternae pericentriolar stack reorganization,0.215075847,0.001302871,0.000300266,0.352
mitochondrial fatty acid beta oxidation of unsaturated fatty acids,0.214069809,0.000570596,0.000188906,0.35
signal regulatory protein family interactions,0.210951631,0.001228697,0.000272611,0.36
trafficking of ampa receptors,0.210795067,0.002156638,0.00035054,0.376
cardiac conduction,0.210586618,0.009182284,0.000767891,0.42
peptide hormone metabolism,0.208905896,0.005548642,0.000583424,0.386
pink1 prkn mediated mitophagy,0.206322694,0.001683005,0.000302426,0.392
diseases of base excision repair,0.205439175,0.000378343,0.000157186,0.318
heme biosynthesis,0.203960828,0.001109939,0.000269375,0.342
activation of smo,0.202901064,0.001024403,0.000233819,0.378
erythropoietin activates phospholipase c gamma plcg,0.201465552,0.000665739,0.000195347,0.358
runx1 regulates transcription of genes involved in differentiation of keratinocytes,0.195091961,0.000473415,0.000169468,0.354
lysosome vesicle biogenesis,0.191276801,0.002833808,0.000419018,0.39
fgfrl1 modulation of fgfr1 signaling,0.191237213,0.000276873,0.000124822,0.308
erythrocytes take up oxygen and release carbon dioxide,0.189447386,0.0005668,0.000194201,0.32
p75 ntr receptor mediated signalling,0.188731174,0.007544896,0.000690031,0.398
phospholipase c mediated cascade fgfr4,0.181929782,0.000566022,0.000188861,0.338
aspartate and asparagine metabolism,0.179529188,0.000747913,0.000214793,0.37
sulfide oxidation to sulfate,0.178972205,0.000369295,0.000149154,0.318
activated ntrk2 signals through fyn,0.1779266,0.000572769,0.000193981,0.338
activated ntrk2 signals through frs2 and frs3,0.175438283,0.000912126,0.000216694,0.378
processing of smdt1,0.170272587,0.000841239,0.000219348,0.378
proton coupled monocarboxylate transport,0.168805244,0.000386854,0.000161715,0.332
interaction between l1 and ankyrins,0.168735472,0.002158235,0.000363289,0.402
cgmp effects,0.168695943,0.001297694,0.000286989,0.356
insulin processing,0.168114887,0.001487377,0.000307307,0.386
highly calcium permeable postsynaptic nicotinic acetylcholine receptors,0.167305776,0.000577607,0.000184035,0.36
gp1b ix v activation signalling,0.163421643,0.000943991,0.000240331,0.396
uptake and function of anthrax toxins,0.163389394,0.000854286,0.000250023,0.35
p75ntr negatively regulates cell cycle via sc1,0.160583505,0.000576183,0.000191449,0.358
adenylate cyclase inhibitory pathway,0.159993078,0.000933486,0.000237491,0.388
nitric oxide stimulates guanylate cyclase,0.158922251,0.001588497,0.000327956,0.412
biosynthesis of specialized proresolving mediators spms,0.154057072,0.001255301,0.000283751,0.392
irs activation,0.153632511,0.000381653,0.00016746,0.328
glucuronidation,0.15047121,0.00074479,0.0002051,0.374
vldlr internalisation and degradation,0.146984628,0.00131729,0.000279213,0.394
glutathione synthesis and recycling,0.146118435,0.000845743,0.000240955,0.362
map2k and mapk activation,0.139825996,0.003182186,0.000428301,0.416
raf independent mapk1 3 activation,0.130991167,0.002073524,0.000375945,0.384
rho gtpases activate nadph oxidases,0.130465209,0.001956516,0.000348699,0.41
fgfr2 alternative splicing,0.127580657,0.002596529,0.000411321,0.402
metalloprotease dubs,0.124041047,0.001401937,0.000282716,0.412
ngf independant trka activation,0.123216601,0.000468816,0.000165808,0.362
cdc6 association with the orc origin complex,0.120827465,0.000652663,0.000194479,0.404
leukotriene receptors,0.118767767,0.000466176,0.000169505,0.348
generation of second messenger molecules,0.118478958,0.002831406,0.000432357,0.428
drug mediated inhibition of cdk4 cdk6 activity,0.117518249,0.000466447,0.000161336,0.356
synthesis of lipoxins lx,0.11718647,0.000471975,0.000175746,0.36
amino acid conjugation,0.116156381,0.000288425,0.000129961,0.38
glycogen breakdown glycogenolysis,0.113543755,0.001319488,0.00028657,0.404
cytochrome c mediated apoptotic response,0.110582863,0.001116963,0.000265352,0.392
prolonged erk activation events,0.110237673,0.001314914,0.000296864,0.412
negative regulation of tcf dependent signaling by wnt ligand antagonists,0.110133063,0.000840593,0.000235065,0.39
highly sodium permeable postsynaptic acetylcholine nicotinic receptors,0.109986361,0.000281998,0.000127085,0.356
atorvastatin adme,0.109506407,0.000456643,0.000158881,0.376
defective intrinsic pathway for apoptosis,0.108922505,0.002170647,0.000357201,0.418
nucleotide catabolism,0.107828482,0.002235594,0.000357643,0.414
metabolism of nitric oxide nos3 activation and regulation,0.105750405,0.001116826,0.000268591,0.392
aggrephagy,0.103179826,0.003395152,0.000454791,0.418
mrna decay by 5 to 3 exoribonuclease,0.094175417,0.001135615,0.000265713,0.406
e2f enabled inhibition of pre replication complex formation,0.090669242,0.000749114,0.000216557,0.404
methylation,0.089531616,0.001037001,0.000255959,0.4
ionotropic activity of kainate receptors,0.088546756,0.000826283,0.000214605,0.412
flt3 signaling in disease,0.086183087,0.002616538,0.000369588,0.422
paracetamol adme,0.083489066,0.001600694,0.00030239,0.43
rna polymerase i transcription initiation,0.080186634,0.003800022,0.000485146,0.456
orexin and neuropeptides ff and qrfp bind to their respective receptors,0.06837636,0.000192416,0.00010621,0.362
pd 1 signaling,0.068091172,0.001791131,0.000317997,0.426
egfr interacts with phospholipase c gamma,0.067422274,0.000770877,0.000213386,0.396
linoleic acid la metabolism,0.064893365,0.00064533,0.000191482,0.412
tnf receptor superfamily tnfsf members mediating non canonical nf kb pathway,0.064200979,0.001396221,0.000283371,0.43
hiv elongation arrest and recovery,0.064057236,0.002528638,0.000371379,0.442
binding and uptake of ligands by scavenger receptors,0.062194261,0.00375275,0.000481751,0.448
wnt mediated activation of dvl,0.058502885,0.000754763,0.000215695,0.422
mitochondrial iron sulfur cluster biogenesis,0.054964266,0.0009385,0.000241557,0.4
frs mediated fgfr3 signaling,0.054131667,0.001201301,0.000271736,0.422
diseases associated with o glycosylation of proteins,0.053093419,0.0037002,0.000502596,0.472
presynaptic nicotinic acetylcholine receptors,0.05134644,0.000559256,0.000180343,0.386
scavenging by class a receptors,0.047799244,0.001400026,0.000278515,0.444
fibronectin matrix formation,0.046754039,0.00056756,0.000180923,0.428
hur elavl1 binds and stabilizes mrna,0.04595165,0.000758218,0.000230644,0.4
ethanol oxidation,0.045840877,0.000649087,0.000191172,0.404
defective factor ix causes hemophilia b,0.044917734,0.000472074,0.000169485,0.42
oas antiviral response,0.044367008,0.000857763,0.000229918,0.442
trna aminoacylation,0.043899375,0.001592892,0.000297157,0.438
hdacs deacetylate histones,0.043679895,0.002531294,0.000390466,0.452
phase 3 rapid repolarisation,0.041686263,0.000642606,0.000200675,0.4
fceri mediated mapk activation,0.040814024,0.003278782,0.000455905,0.452
slbp dependent processing of replication dependent histone pre mrnas,0.037133146,0.000849764,0.000229317,0.416
signaling by fgfr2 iiia tm,0.036434596,0.001804155,0.000331434,0.436
metabolism of ingested semet sec mesec into h2se,0.030802886,0.000675303,0.000204709,0.426
cellular hexose transport,0.027483928,0.001215199,0.000270785,0.424
pi3k akt activation,0.027109025,0.000839122,0.000223091,0.426
negative regulation of nmda receptor mediated neuronal transmission,0.027028029,0.0015811,0.000309586,0.44
mitophagy,0.025128195,0.00219058,0.000369594,0.476
p2y receptors,0.02479149,0.00093483,0.000257742,0.404
regulation of runx1 expression and activity,0.020817916,0.001226015,0.000271925,0.432
rmts methylate histone arginines,0.018564018,0.002273324,0.000389486,0.458
mineralocorticoid biosynthesis,0.018301937,0.000188124,0.000104601,0.368
integration of energy metabolism,0.01508103,0.00850795,0.000699079,0.462
signaling by mapk mutants,0.011878294,0.000557239,0.000179598,0.416
copi dependent golgi to er retrograde traffic,0.00822852,0.007566665,0.000684835,0.47
sema4d induced cell migration and growth cone collapse,0.007808492,0.00185802,0.000320487,0.466
pi 3k cascade fgfr3,0.005661193,0.00102649,0.000254936,0.424
b wich complex positively regulates rrna expression,0.003048911,0.002519977,0.000393235,0.47
highly calcium permeable nicotinic acetylcholine receptors,0.001728792,0.000462955,0.000165274,0.438
vldl clearance,0.001622088,0.000474742,0.000179915,0.418
formation of atp by chemiosmotic coupling,0,0,0,0
organic anion transport,0,0,0,0
chondroitin sulfate dermatan sulfate metabolism,-0.000733091,0.00363402,0.000480416,0.456
neurofascin interactions,-0.001179105,0.000655072,0.000196635,0.424
resolution of d loop structures,-0.00205259,0.002452498,0.000370693,0.464
rna polymerase ii transcription termination,-0.003189203,0.005002848,0.000583188,0.458
met interacts with tns proteins,-0.003304221,0.000472105,0.000177314,0.412
sodium coupled sulphate di and tri carboxylate transporters,-0.007659235,0.000280845,0.000118352,0.412
triglyceride biosynthesis,-0.008891031,0.000552045,0.000191555,0.396
sars cov 2 targets pdz proteins in cell cell junction,-0.011109455,0.000192722,0.000108327,0.398
pka activation in glucagon signalling,-0.011943615,0.001206421,0.000272349,0.448
activation of rac1,-0.014248798,0.001121751,0.000282393,0.422
endosomal vacuolar pathway,-0.015839688,0.001039244,0.000253009,0.45
synthesis of ip2 ip and ins in the cytosol,-0.016144932,0.001217847,0.000267645,0.468
the canonical retinoid cycle in rods twilight vision,-0.020025629,0.000929944,0.000242793,0.44
netrin mediated repulsion signals,-0.024194953,0.000470794,0.000162069,0.436
the retinoid cycle in cones daylight vision,-0.026333414,0.000186247,0.000109418,0.41
tandem pore domain potassium channels,-0.027640038,0.000471608,0.000173236,0.424
caspase mediated cleavage of cytoskeletal proteins,-0.032744858,0.001049216,0.000256454,0.452
interleukin 12 signaling,-0.03307802,0.003936491,0.000459212,0.498
adrenoceptors,-0.035532126,0.000669499,0.00021666,0.456
nucleotide salvage,-0.036961824,0.001655142,0.00031771,0.45
cohesin loading onto chromatin,-0.040047714,0.000850126,0.000218944,0.462
serotonin neurotransmitter release cycle,-0.041210985,0.001391658,0.000287864,0.448
laminin interactions,-0.042852408,0.002828186,0.000445893,0.464
transport of fatty acids,-0.042987941,0.000189734,0.000111812,0.39
n glycan trimming and elongation in the cis golgi,-0.043131322,0.00047183,0.000179526,0.416
vldl assembly,-0.04339624,0.00028542,0.000140999,0.412
copii mediated vesicle transport,-0.043701342,0.005234848,0.000538083,0.486
cytosolic iron sulfur cluster assembly,-0.046131618,0.001038727,0.000243676,0.45
alternative complement activation,-0.047926567,0.000452645,0.000154637,0.436
erythrocytes take up carbon dioxide and release oxygen,-0.048600426,0.000860392,0.000228647,0.45
regulation of signaling by nodal,-0.049021953,0.000380079,0.000154619,0.424
egfr transactivation by gastrin,-0.051165748,0.000868101,0.000235419,0.456
the phototransduction cascade,-0.054132273,0.002046307,0.000338227,0.488
chylomicron clearance,-0.059536869,0.000376086,0.000153364,0.438
ptk6 regulates proteins involved in rna processing,-0.061713608,0.000365177,0.000137271,0.426
glycerophospholipid biosynthesis,-0.065490966,0.007369184,0.000688064,0.494
translocation of slc2a4 glut4 to the plasma membrane,-0.066387003,0.005710677,0.00057144,0.502
purine salvage,-0.06690021,0.00112974,0.000256697,0.468
establishment of sister chromatid cohesion,-0.067022198,0.000656491,0.000191307,0.458
nef mediated downregulation of mhc class i complex cell surface expression,-0.069591939,0.000754617,0.000207305,0.466
signal transduction by l1,-0.070323241,0.001991982,0.000356165,0.472
tyrosine catabolism,-0.07441781,0.000471617,0.00016956,0.452
fceri mediated ca 2 mobilization,-0.075072078,0.003122053,0.000451607,0.508
tachykinin receptors bind tachykinins,-0.076371531,0.000281169,0.000131166,0.444
vitamin b1 thiamin metabolism,-0.078493285,0.000357337,0.000143434,0.436
ovarian tumor domain proteases,-0.079887151,0.003105983,0.000456496,0.502
na cl dependent neurotransmitter transporters,-0.080262947,0.000821435,0.000231953,0.438
norepinephrine neurotransmitter release cycle,-0.080984666,0.0014018,0.000283688,0.512
ficolins bind to repetitive carbohydrate structures on the target cell surface,-0.081015687,0.000372357,0.000154697,0.44
smac xiap regulated apoptotic response,-0.083548725,0.000665426,0.000201495,0.46
signaling by mras complex mutants,-0.084487275,0.000739383,0.000208735,0.468
synthesis of diphthamide eef2,-0.086916829,0.00046674,0.000176466,0.428
pecam1 interactions,-0.091423171,0.001145577,0.000255842,0.49
signaling by moderate kinase activity braf mutants,-0.096952563,0.003629129,0.000475843,0.508
vitamin b2 riboflavin metabolism,-0.098572793,0.000559035,0.000171107,0.472
transcriptional regulation by tp53,-0.099277172,0.028248786,0.00137078,0.556
deadenylation of mrna,-0.100429525,0.001585271,0.000298982,0.506
biosynthesis of maresins,-0.100905453,0.00047319,0.000177737,0.438
defective csf2rb causes smdp5,-0.103867732,0.000282106,0.000143007,0.446
defective galnt3 causes hftc,-0.1039613,0.000553425,0.000195676,0.448
sodium proton exchangers,-0.104290362,0.000643782,0.000194824,0.468
ldl clearance,-0.107503205,0.001409881,0.000306587,0.496
chromatin modifying enzymes,-0.113181966,0.015310462,0.000941954,0.534
hiv transcription elongation,-0.116945523,0.00341989,0.000475993,0.538
stabilization of p53,-0.126976598,0.004798178,0.000531124,0.522
sumoylation of transcription cofactors,-0.129063139,0.003593485,0.000476412,0.514
transport of connexons to the plasma membrane,-0.129720013,0.001597417,0.000292892,0.514
regulation of cytoskeletal remodeling and cell spreading by ipp complex components,-0.131031954,0.00074919,0.000211913,0.474
maturation of sarscov1 nucleoprotein,-0.132174807,0.000741054,0.000208624,0.476
tgf beta receptor signaling activates smads,-0.135495303,0.00422042,0.000482395,0.502
frs mediated fgfr2 signaling,-0.138032255,0.001317148,0.000293416,0.494
acetylcholine neurotransmitter release cycle,-0.141577765,0.001124205,0.000260998,0.494
integrin cell surface interactions,-0.142644993,0.0071429,0.000663802,0.538
triglyceride catabolism,-0.151073955,0.001666327,0.000301923,0.512
hydrolysis of lpc,-0.154583179,0.000474511,0.000175545,0.46
pi 3k cascade fgfr2,-0.155899761,0.001131869,0.000277737,0.52
serine biosynthesis,-0.157038737,0.000739112,0.000198901,0.51
wax and plasmalogen biosynthesis,-0.157695081,0.000383623,0.000158553,0.488
cellular response to hypoxia,-0.16096465,0.006228184,0.00060399,0.526
phosphate bond hydrolysis by ntpdase proteins,-0.162726888,0.000654241,0.000199358,0.496
fructose metabolism,-0.162852805,0.000380101,0.000158474,0.45
effects of pip2 hydrolysis,-0.165499897,0.002055937,0.000358044,0.5
fgfr2 mutant receptor activation,-0.165738058,0.002069177,0.000352068,0.518
signaling by wnt in cancer,-0.165989573,0.002805625,0.00041037,0.522
wnt5a dependent internalization of fzd4,-0.167218156,0.001226517,0.00027816,0.52
enos activation,-0.171874494,0.000847413,0.00023039,0.508
sodium coupled phosphate cotransporters,-0.173955892,0.00028054,0.000126168,0.504
hcmv early events,-0.174137756,0.006495806,0.000590155,0.55
formyl peptide receptors bind formyl peptides and many other ligands,-0.174508172,0.000743019,0.000203552,0.516
notch3 activation and transmission of signal to the nucleus,-0.175712613,0.001871764,0.00031573,0.534
synthesis of 12 eicosatetraenoic acid derivatives,-0.175812503,0.000662353,0.000198289,0.496
thyroxine biosynthesis,-0.178480135,0.000665108,0.000207123,0.508
activated ntrk2 signals through pi3k,-0.181557075,0.000561079,0.000171028,0.518
traf6 mediated irf7 activation in tlr7 8 or 9 signaling,-0.183698403,0.001117693,0.000250227,0.546
nef and signal transduction,-0.184218286,0.000745821,0.000212306,0.506
activated pkn1 stimulates transcription of ar androgen receptor regulated genes klk2 and klk3,-0.186815807,0.000471488,0.000178408,0.486
phase 2 plateau phase,-0.1886867,0.000959953,0.00026111,0.536
signaling by met,-0.191297309,0.006873389,0.000603529,0.586
interleukin 3 interleukin 5 and gm csf signaling,-0.191918107,0.004044215,0.000494964,0.554
eicosanoid ligand binding receptors,-0.191924071,0.001201741,0.000261825,0.552
ptk6 regulates rtks and their effectors akt1 and dok1,-0.192175678,0.000839386,0.000222671,0.524
response to elevated platelet cytosolic ca2,-0.195670248,0.010052665,0.000755035,0.6
plasma lipoprotein clearance,-0.195909458,0.003112859,0.000445921,0.55
fatty acids,-0.196553845,0.000935376,0.000235872,0.538
trafficking of myristoylated proteins to the cilium,-0.197255118,0.000278531,0.000126403,0.486
pi 3k cascade fgfr1,-0.197914171,0.000949402,0.000258302,0.528
calcitonin like ligand receptors,-0.199909347,0.000664854,0.000211592,0.506
arms mediated activation,-0.200668056,0.000670714,0.000211967,0.508
flt3 signaling,-0.200682295,0.003491228,0.000466802,0.552
platelet sensitization by ldl,-0.202417622,0.001498163,0.000307202,0.522
activated ntrk2 signals through ras,-0.202488347,0.000742057,0.00020385,0.508
dissolution of fibrin clot,-0.204181527,0.001039188,0.000258665,0.516
early sars cov 2 infection events,-0.206447972,0.002786036,0.000406888,0.54
gene and protein expression by jak stat signaling after interleukin 12 stimulation,-0.216152864,0.003057755,0.000463318,0.544
initial triggering of complement,-0.218408259,0.002244695,0.000353987,0.566
adenylate cyclase activating pathway,-0.222404996,0.000668604,0.000198833,0.49
formation of xylulose 5 phosphate,-0.224477036,0.000468928,0.000163019,0.522
ripk1 mediated regulated necrosis,-0.225594309,0.002428836,0.000369922,0.542
activation of trka receptors,-0.226359606,0.000571822,0.000186089,0.53
digestion of dietary carbohydrate,-0.226687845,0.000750191,0.000220232,0.528
ptk6 regulates cell cycle,-0.227251773,0.000555736,0.000188049,0.51
sema4d in semaphorin signaling,-0.227451482,0.002224865,0.000360242,0.56
met activates ptpn11,-0.228972981,0.000469414,0.000175956,0.504
pexophagy,-0.229445756,0.000935022,0.000250333,0.522
depolymerisation of the nuclear lamina,-0.231435294,0.001110153,0.000262479,0.54
sumo is proteolytically processed,-0.231845445,0.000372566,0.000150321,0.506
retrograde neurotrophin signalling,-0.233753941,0.001215042,0.00028586,0.522
frs mediated fgfr1 signaling,-0.234648341,0.001148842,0.000266288,0.532
biotin transport and metabolism,-0.237722663,0.000921308,0.000223331,0.556
creb1 phosphorylation through nmda receptor mediated activation of ras signaling,-0.238899524,0.002217465,0.000344257,0.536
striated muscle contraction,-0.245372947,0.002527061,0.00040832,0.548
hyaluronan uptake and degradation,-0.245591896,0.001022301,0.000250159,0.552
epha mediated growth cone collapse,-0.247753983,0.002148696,0.000365618,0.564
triglyceride metabolism,-0.248354606,0.002261912,0.00036583,0.582
defects in biotin btn metabolism,-0.250131595,0.000761984,0.000216795,0.554
vegfr2 mediated cell proliferation,-0.253829967,0.001787004,0.000334039,0.564
ctla4 inhibitory signaling,-0.255651316,0.001991994,0.000372042,0.558
hdl clearance,-0.259934131,0.000462829,0.000167539,0.524
shc mediated cascade fgfr3,-0.260908345,0.00103285,0.000253739,0.562
purine catabolism,-0.262296354,0.001125965,0.000262229,0.556
mastl facilitates mitotic progression,-0.262998275,0.000841624,0.000237984,0.546
interactions of vpr with host cellular proteins,-0.264555303,0.003168381,0.000470643,0.59
mitochondrial fatty acid beta oxidation of saturated fatty acids,-0.269976072,0.000936433,0.000235699,0.554
defective factor viii causes hemophilia a,-0.272282709,0.000473706,0.000170696,0.546
sensory perception of salty taste,-0.273398263,0.000372464,0.000157353,0.528
ldl remodeling,-0.274593603,0.000284076,0.000139692,0.514
nucleotide like purinergic receptors,-0.275109995,0.001328748,0.000283904,0.574
downregulation of tgf beta receptor signaling,-0.275983275,0.002339171,0.000383562,0.568
organelle biogenesis and maintenance,-0.277115672,0.020565827,0.001170721,0.596
regulation of tnfr1 signaling,-0.28159197,0.002919131,0.000452722,0.574
estrogen biosynthesis,-0.28261116,0.000377924,0.000151961,0.512
