pathway,phnx_z_score,mean_path_score,sd_path_score,phnx_p_val
caspase activation via death receptors in the presence of ligand,0,0,0,0
regulation of signaling by nodal,0,0,0,0
beta defensins,0,0,0,0
tetrahydrobiopterin bh4 synthesis recycling salvage and regulation,0,0,0,0
synthesis of pg,0,0,0,0
synthesis of pi,0,0,0,0
synthesis of pips at the er membrane,0,0,0,0
irf3 mediated activation of type 1 ifn,0,0,0,0
sulfide oxidation to sulfate,0,0,0,0
budding and maturation of hiv virion,0,0,0,0
synthesis of glycosylphosphatidylinositol gpi,0,0,0,0
attachment of gpi anchor to upar,0,0,0,0
formation of atp by chemiosmotic coupling,0,0,0,0
pka mediated phosphorylation of key metabolic factors,0,0,0,0
pp2a mediated dephosphorylation of key metabolic factors,0,0,0,0
nef mediated downregulation of mhc class i complex cell surface expression,0,0,0,0
mtorc1 mediated signalling,0,0,0,0
signalling to ras,0,0,0,0
arms mediated activation,0,0,0,0
p38mapk events,0,0,0,0
transport and synthesis of paps,0,0,0,0
polymerase switching on the c strand of the telomere,0,0,0,0
processive synthesis on the c strand of the telomere,0,0,0,0
telomere c strand lagging strand synthesis,0,0,0,0
telomere c strand synthesis initiation,0,0,0,0
assembly of the hiv virion,0,0,0,0
apobec3g mediated resistance to hiv 1 infection,0,0,0,0
acetylcholine binding and downstream events,0,0,0,0
nef mediated cd8 down regulation,0,0,0,0
sting mediated induction of host immune responses,0,0,0,0
activation of trka receptors,0,0,0,0
ngf independant trka activation,0,0,0,0
signalling to p38 via rit and rin,0,0,0,0
pre notch processing in the endoplasmic reticulum,0,0,0,0
vegf ligand receptor interactions,0,0,0,0
beta catenin phosphorylation cascade,0,0,0,0
metabolism of folate and pterines,0,0,0,0
coenzyme a biosynthesis,0,0,0,0
akt phosphorylates targets in the cytosol,0,0,0,0
akt phosphorylates targets in the nucleus,0,0,0,0
creb phosphorylation,0,0,0,0
metabolism of nitric oxide nos3 activation and regulation,0,0,0,0
calcineurin activates nfat,0,0,0,0
signaling by hippo,0,0,0,0
enos activation,0,0,0,0
nostrin mediated enos trafficking,0,0,0,0
cyp2e1 reactions,0,0,0,0
ubiquinol biosynthesis,0,0,0,0
synthesis of 16 20 hydroxyeicosatetraenoic acids hete,0,0,0,0
hyaluronan biosynthesis and export,0,0,0,0
the retinoid cycle in cones daylight vision,0,0,0,0
establishment of sister chromatid cohesion,0,0,0,0
cohesin loading onto chromatin,0,0,0,0
interaction with cumulus cells and the zona pellucida,0,0,0,0
formation of senescence associated heterochromatin foci sahf,0,0,0,0
trif mediated programmed cell death,0,0,0,0
fbxw7 mutants and notch1 in cancer,0,0,0,0
signaling by notch1 t 7 9 notch1 m1580 k2555 translocation mutant,0,0,0,0
signaling by notch1 hd domain mutants in cancer,0,0,0,0
notch2 activation and transmission of signal to the nucleus,0,0,0,0
scavenging by class f receptors,0,0,0,0
sumo is conjugated to e1 uba2 sae1,0,0,0,0
sumo is transferred from e1 to e2 ube2i ubc9,0,0,0,0
sumo is proteolytically processed,0,0,0,0
dex h box helicases activate type i ifn and inflammatory cytokines production,0,0,0,0
lrr flii interacting protein 1 lrrfip1 activates type i ifn production,0,0,0,0
regulation of innate immune responses to cytosolic dna,0,0,0,0
processing and activation of sumo,0,0,0,0
irf3 mediated induction of type i ifn,0,0,0,0
defects in cobalamin b12 metabolism,0,0,0,0
regulation by c flip,0,0,0,0
dscam interactions,0,0,0,0
cytosolic trna aminoacylation,0,0,0,0
trna aminoacylation,0,0,0,0
mitochondrial trna aminoacylation,0,0,0,0
orexin and neuropeptides ff and qrfp bind to their respective receptors,0,0,0,0
folding of actin by cct tric,0,0,0,0
dopamine receptors,0,0,0,0
leukotriene receptors,0,0,0,0
caspase activation via dependence receptors in the absence of ligand,0,0,0,0
lysosphingolipid and lpa receptors,0,0,0,0
opsins,0,0,0,0
class c 3 metabotropic glutamate pheromone receptors,0,0,0,0
nectin necl trans heterodimerization,0,0,0,0
arachidonate production from dag,0,0,0,0
cation coupled chloride cotransporters,0,0,0,0
small interfering rna sirna biogenesis,0,0,0,0
sirt1 negatively regulates rrna expression,0,0,0,0
ercc6 csb and ehmt2 g9a positively regulate rrna expression,0,0,0,0
activation of rac1,0,0,0,0
inactivation of cdc42 and rac1,0,0,0,0
organic anion transporters,0,0,0,0
deadenylation of mrna,0,0,0,0
mrna decay by 5 to 3 exoribonuclease,0,0,0,0
sodium coupled sulphate di and tri carboxylate transporters,0,0,0,0
proton coupled monocarboxylate transport,0,0,0,0
zinc efflux and compartmentalization by the slc30 family,0,0,0,0
synthesis of gdp mannose,0,0,0,0
cell extracellular matrix interactions,0,0,0,0
regulation of cytoskeletal remodeling and cell spreading by ipp complex components,0,0,0,0
activated tak1 mediates p38 mapk activation,0,0,0,0
jnk c jun kinases phosphorylation and activation mediated by activated human tak1,0,0,0,0
hur elavl1 binds and stabilizes mrna,0,0,0,0
sumoylation of immune response proteins,0,0,0,0
signaling by ctnnb1 phospho site mutants,0,0,0,0
defective lfng causes scdo3,0,0,0,0
mitophagy,0,0,0,0
pink1 prkn mediated mitophagy,0,0,0,0
uptake and function of anthrax toxins,0,0,0,0
uptake and function of diphtheria toxin,0,0,0,0
caspase activation via extrinsic apoptotic signalling pathway,0,0,0,0
tnfr1 induced proapoptotic signaling,0,0,0,0
synthesis of diphthamide eef2,0,0,0,0
diseases of mismatch repair mmr,0,0,0,0
organic anion transport,0,0,0,0
vxpx cargo targeting to cilium,0,0,0,0
cargo trafficking to the periciliary membrane,0,0,0,0
bbsome mediated cargo targeting to cilium,0,0,0,0
cd209 dc sign signaling,0,0,0,0
trafficking of myristoylated proteins to the cilium,0,0,0,0
rho gtpases activate ktn1,0,0,0,0
rho gtpases activate paks,0,0,0,0
apex1 independent resolution of ap sites via the single nucleotide replacement pathway,0,0,0,0
pcna dependent long patch base excision repair,0,0,0,0
translesion synthesis by polk,0,0,0,0
termination of translesion dna synthesis,0,0,0,0
fgfrl1 modulation of fgfr1 signaling,0,0,0,0
clec7a inflammasome pathway,0,0,0,0
formation of xylulose 5 phosphate,0,0,0,0
melanin biosynthesis,0,0,0,0
negative feedback regulation of mapk pathway,0,0,0,0
protein repair,0,0,0,0
josephin domain dubs,0,0,0,0
dna damage recognition in gg ner,0,0,0,0
formation of incision complex in gg ner,0,0,0,0
gap filling dna repair synthesis and ligation in gg ner,0,0,0,0
global genome nucleotide excision repair gg ner,0,0,0,0
dual incision in gg ner,0,0,0,0
presynaptic nicotinic acetylcholine receptors,0,0,0,0
highly sodium permeable postsynaptic acetylcholine nicotinic receptors,0,0,0,0
highly calcium permeable postsynaptic nicotinic acetylcholine receptors,0,0,0,0
highly calcium permeable nicotinic acetylcholine receptors,0,0,0,0
synthesis of wybutosine at g37 of trna phe,0,0,0,0
trna processing in the mitochondrion,0,0,0,0
trna modification in the mitochondrion,0,0,0,0
gdp fucose biosynthesis,0,0,0,0
rrna modification in the mitochondrion,0,0,0,0
choline catabolism,0,0,0,0
tp53 regulates transcription of caspase activators and caspases,0,0,0,0
tp53 regulates transcription of death receptors and ligands,0,0,0,0
regulation of tp53 activity through association with co factors,0,0,0,0
pi5p regulates tp53 acetylation,0,0,0,0
glycerophospholipid catabolism,0,0,0,0
dna replication initiation,0,0,0,0
polymerase switching,0,0,0,0
processive synthesis on the lagging strand,0,0,0,0
lagging strand synthesis,0,0,0,0
glycogen breakdown glycogenolysis,0,0,0,0
propionyl coa catabolism,0,0,0,0
pentose phosphate pathway,0,0,0,0
transport of nucleotide sugars,0,0,0,0
purine ribonucleoside monophosphate biosynthesis,0,0,0,0
base excision repair,0,0,0,0
dna damage bypass,0,0,0,0
base excision repair ap site formation,0,0,0,0
resolution of abasic sites ap sites,0,0,0,0
dna damage reversal,0,0,0,0
purine salvage,0,0,0,0
processing of capped intronless pre mrna,0,0,0,0
fasl cd95l signaling,0,0,0,0
trail signaling,0,0,0,0
beta oxidation of decanoyl coa to octanoyl coa coa,0,0,0,0
beta oxidation of octanoyl coa to hexanoyl coa,0,0,0,0
beta oxidation of hexanoyl coa to butanoyl coa,0,0,0,0
slbp dependent processing of replication dependent histone pre mrnas,0,0,0,0
processing of intronless pre mrnas,0,0,0,0
transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,0,0,0,0
wax and plasmalogen biosynthesis,0,0,0,0
butyrophilin btn family interactions,0,0,0,0
vldlr internalisation and degradation,0,0,0,0
e3 ubiquitin ligases ubiquitinate target proteins,0,0,0,0
tfap2 ap 2 family regulates transcription of cell cycle factors,0,0,0,0
rrna processing in the mitochondrion,0,0,0,0
inla mediated entry of listeria monocytogenes into host cells,0,0,0,0
protein methylation,0,0,0,0
receptor mediated mitophagy,0,0,0,0
runx1 interacts with co factors whose precise effect on runx1 targets is not known,0,0,0,0
runx1 regulates transcription of genes involved in bcr signaling,0,0,0,0
runx3 regulates notch signaling,0,0,0,0
regulation of pten mrna translation,0,0,0,0
competing endogenous rnas cernas regulate pten translation,0,0,0,0
mitochondrial calcium ion transport,0,0,0,0
cristae formation,0,0,0,0
processing of smdt1,0,0,0,0
runx3 regulates yap1 mediated transcription,0,0,0,0
nucleotide biosynthesis,0,0,0,0
intestinal absorption,0,0,0,0
metabolism of cofactors,0,0,0,0
oas antiviral response,0,0,0,0
loss of function of mecp2 in rett syndrome,0,0,0,0
robo receptors bind akap5,0,0,0,0
interleukin 18 signaling,0,0,0,0
notch4 activation and transmission of signal to the nucleus,0,0,0,0
tlr3 mediated ticam1 dependent programmed cell death,0,0,0,0
ticam1 dependent activation of irf3 irf7,0,0,0,0
ticam1 traf6 dependent induction of tak1 complex,0,0,0,0
noncanonical activation of notch3,0,0,0,0
loss of mecp2 binding ability to the ncor smrt complex,0,0,0,0
mecp2 regulates transcription of neuronal ligands,0,0,0,0
mecp2 regulates transcription factors,0,0,0,0
activated ntrk2 signals through ras,0,0,0,0
biosynthesis of maresin like spms,0,0,0,0
activated ntrk2 signals through pi3k,0,0,0,0
nr1h2 nr1h3 regulate gene expression to limit cholesterol uptake,0,0,0,0
activated ntrk2 signals through fyn,0,0,0,0
ntrk2 activates rac1,0,0,0,0
tysnd1 cleaves peroxisomal proteins,0,0,0,0
regulation of signaling by cbl,0,0,0,0
endosomal sorting complex required for transport escrt,0,0,0,0
irak2 mediated activation of tak1 complex,0,0,0,0
traf6 mediated induction of tak1 complex within tlr4 complex,0,0,0,0
molybdenum cofactor biosynthesis,0,0,0,0
diseases of base excision repair,0,0,0,0
regulation of localization of foxo transcription factors,0,0,0,0
regulation of foxo transcriptional activity by acetylation,0,0,0,0
activation of rac1 downstream of nmdars,0,0,0,0
regulation of glycolysis by fructose 2 6 bisphosphate metabolism,0,0,0,0
prevention of phagosomal lysosomal fusion,0,0,0,0
modulation by mtb of host immune system,0,0,0,0
suppression of phagosomal maturation,0,0,0,0
alpha protein kinase 1 signaling pathway,0,0,0,0
ras processing,0,0,0,0
signaling by mapk mutants,0,0,0,0
defective factor viii causes hemophilia a,0,0,0,0
pexophagy,0,0,0,0
acetylcholine inhibits contraction of outer hair cells,0,0,0,0
maturation of sarscov1 nucleoprotein,0,0,0,0
maturation of sarscov1 spike protein,0,0,0,0
defective ripk1 mediated regulated necrosis,0,0,0,0
maturation of sarscov2 nucleoprotein,0,0,0,0
translation of replicase and assembly of the replication transcription complex,0,0,0,0
stat3 nuclear events downstream of alk signaling,0,0,0,0
flt3 signaling by cbl mutants,0,0,0,0
regulation of hmox1 expression and activity,0,0,0,0
traf6 mediated irf7 activation in tlr7 8 or 9 signaling,0,0,0,0
sars cov 2 modulates autophagy,0,0,0,0
sars cov 2 modulates host translation machinery,0,0,0,0
cobalamin cbl metabolism,0,0,0,0
sars cov 2 targets host intracellular signalling and regulatory pathways,-0.00068689,0.000529349,0.000557485,0.282
early phase of hiv life cycle,-0.000964798,0.00056055,0.000575623,0.252
hs gag degradation,-0.001393997,0.00275986,0.001307663,0.332
2 ltr circle formation,-0.004082087,0.000562722,0.000668212,0.238
biological oxidations,-0.005583835,0.025040946,0.004348152,0.45
rho gtpases activate nadph oxidases,-0.006900666,0.00162867,0.000910267,0.336
constitutive signaling by akt1 e17k in cancer,-0.010649974,0.000535136,0.000579405,0.268
ephrin signaling,-0.012996216,0.000619182,0.000719824,0.272
nrif signals cell death from the nucleus,-0.015510515,0.000611945,0.000696942,0.264
shc mediated cascade fgfr1,-0.016306254,0.000566028,0.000605498,0.284
regulation of tp53 expression and degradation,-0.022811207,0.003325363,0.001394209,0.39
fgfr1c ligand binding and activation,-0.02605117,0.000572092,0.000611776,0.29
rhot1 gtpase cycle,-0.02627122,0.000567967,0.000628536,0.31
cgmp effects,-0.028605537,0.002806447,0.001329411,0.35
metal sequestration by antimicrobial proteins,-0.031335438,0.002863079,0.001398663,0.352
vitamin d calciferol metabolism,-0.032694288,0.001078181,0.000814038,0.31
suppression of apoptosis,-0.039992934,0.000584772,0.000646472,0.282
er quality control compartment erqc,-0.04155228,0.00055223,0.000595967,0.282
nrage signals death through jnk,-0.046691616,0.003912553,0.001571984,0.4
telomere extension by telomerase,-0.049014034,0.001156155,0.000968783,0.314
other interleukin signaling,-0.049017332,0.00173498,0.001085475,0.338
extension of telomeres,-0.049815707,0.001156067,0.000951408,0.322
fgfr1b ligand binding and activation,-0.053881682,0.000591713,0.00065993,0.282
p75ntr signals via nf kb,-0.053900592,0.0011473,0.000896537,0.334
response of mtb to phagocytosis,-0.054088672,0.000592675,0.000624106,0.292
regulation of commissural axon pathfinding by slit and robo,-0.057042917,0.000533751,0.000556634,0.304
fgfr1 ligand binding and activation,-0.058857152,0.00059868,0.000722514,0.284
advanced glycosylation endproduct receptor signaling,-0.060081896,0.001093584,0.000754998,0.342
atf4 activates genes in response to endoplasmic reticulum stress,-0.061397268,0.002247528,0.001236535,0.358
cdc6 association with the orc origin complex,-0.062330683,0.001708268,0.001186718,0.304
phase 1 inactivation of fast na channels,-0.063049483,0.00054935,0.000609563,0.324
detoxification of reactive oxygen species,-0.063216504,0.001130464,0.000943127,0.328
calnexin calreticulin cycle,-0.06387507,0.000566138,0.000605431,0.298
cell death signalling via nrage nrif and nade,-0.064629216,0.003948394,0.001690248,0.39
frs mediated fgfr4 signaling,-0.06473559,0.002309115,0.001331678,0.346
translation,-0.065415119,0.00229072,0.001209031,0.364
nitric oxide stimulates guanylate cyclase,-0.06689527,0.002866738,0.001469758,0.354
n glycan trimming in the er and calnexin calreticulin cycle,-0.070059846,0.000571544,0.000629139,0.306
organelle biogenesis and maintenance,-0.071174115,0.011656137,0.002759281,0.444
synthesis of ip3 and ip4 in the cytosol,-0.072235544,0.002267657,0.001239556,0.36
acyl chain remodeling of cl,-0.072960796,0.000532108,0.000610173,0.338
vegfr2 mediated vascular permeability,-0.073795816,0.001096534,0.000829566,0.326
sphingolipid metabolism,-0.073913204,0.00456992,0.001769593,0.414
dna strand elongation,-0.076446015,0.003352415,0.001534434,0.39
runx1 regulates transcription of genes involved in differentiation of keratinocytes,-0.076697228,0.001182236,0.00088095,0.35
uptake and actions of bacterial toxins,-0.077212464,0.001666198,0.001122775,0.348
cyclin a cdk2 associated events at s phase entry,-0.078256903,0.005045261,0.001832636,0.408
rnd3 gtpase cycle,-0.079444416,0.001599367,0.000995574,0.372
nf kb is activated and signals survival,-0.080229062,0.001173827,0.000932965,0.34
elevation of cytosolic ca2 levels,-0.082022644,0.001710976,0.001092924,0.362
frs mediated fgfr2 signaling,-0.082914825,0.002214465,0.001117657,0.372
insulin receptor recycling,-0.083332602,0.00107085,0.000818308,0.338
relaxin receptors,-0.08339576,0.000577562,0.00062112,0.314
unwinding of dna,-0.086777996,0.003370293,0.001557753,0.4
nrcam interactions,-0.092783756,0.001672652,0.001089029,0.344
metabolism of fat soluble vitamins,-0.093459442,0.007459073,0.002420845,0.44
killing mechanisms,-0.094304214,0.001658089,0.001065645,0.356
neurotoxicity of clostridium toxins,-0.096902464,0.001683961,0.001077941,0.346
pi 3k cascade fgfr4,-0.099277906,0.002357174,0.001352421,0.372
activation of the mrna upon binding of the cap binding complex and eifs and subsequent binding to 43s,-0.099704648,0.000561031,0.000572687,0.306
zbp1 dai mediated induction of type i ifns,-0.100392174,0.000554125,0.000560635,0.332
estrogen stimulated signaling through prkcz,-0.100401835,0.000587008,0.000578096,0.334
signaling by fgfr2 in disease,-0.101405712,0.002328071,0.00138449,0.366
signaling by fgfr4,-0.102663164,0.002360056,0.001335899,0.37
surfactant metabolism,-0.105691736,0.003393439,0.001473344,0.39
fatty acids,-0.10767235,0.002845234,0.001571255,0.372
common pathway of fibrin clot formation,-0.107917824,0.002326787,0.001353757,0.37
purinergic signaling in leishmaniasis infection,-0.10823103,0.001035709,0.000793645,0.34
hdl assembly,-0.111671651,0.000535374,0.000534565,0.332
pecam1 interactions,-0.11253035,0.001642888,0.000969511,0.374
dna double strand break response,-0.113015323,0.001708974,0.001069415,0.376
cross presentation of particulate exogenous antigens phagosomes,-0.113431025,0.000554821,0.000579279,0.324
regulation of tp53 activity,-0.114524104,0.010273724,0.002738518,0.47
met receptor recycling,-0.115316414,0.00109032,0.000836795,0.336
met interacts with tns proteins,-0.116287881,0.001098804,0.000902762,0.366
negative regulation of fgfr2 signaling,-0.116665976,0.002259252,0.001178215,0.378
tryptophan catabolism,-0.117030628,0.001758328,0.001170448,0.372
ptk6 regulates rho gtpases ras gtpase and map kinases,-0.118041997,0.000577273,0.000735707,0.324
ikba variant leads to eda id,-0.119518438,0.000575096,0.000646388,0.358
scf skp2 mediated degradation of p27 p21,-0.120968645,0.004688566,0.001948121,0.418
dap12 interactions,-0.121211138,0.003427607,0.001508769,0.408
defective intrinsic pathway for apoptosis,-0.12211374,0.002279395,0.001250136,0.372
ptk6 expression,-0.122813574,0.000568393,0.000634818,0.338
met activates ras signaling,-0.123951838,0.001093421,0.000803518,0.368
metal ion slc transporters,-0.127255167,0.001760641,0.001111592,0.382
g alpha 12 13 signalling events,-0.127679543,0.005163415,0.001950379,0.406
miscellaneous substrates,-0.127824038,0.001774617,0.00112714,0.384
met activates pi3k akt signaling,-0.128350776,0.001107296,0.000884075,0.374
perk regulates gene expression,-0.128890144,0.002861324,0.001441417,0.396
cd22 mediated bcr regulation,-0.130770054,0.003411861,0.001480842,0.42
growth hormone receptor signaling,-0.13117924,0.002250836,0.001247842,0.37
rhov gtpase cycle,-0.131570689,0.001620996,0.000975198,0.372
downstream signaling of activated fgfr2,-0.132404193,0.002280774,0.001200714,0.41
eicosanoids,-0.134029233,0.002870335,0.001449542,0.412
hdl clearance,-0.13596616,0.000564608,0.000654057,0.36
cytosolic iron sulfur cluster assembly,-0.137175409,0.000544748,0.000582122,0.334
platelet homeostasis,-0.139465162,0.007472959,0.002175788,0.46
mrna editing c to u conversion,-0.140472813,0.001090272,0.000830593,0.414
alpha defensins,-0.141235201,0.000557517,0.000626356,0.322
hdr through homologous recombination hrr,-0.141648327,0.003443713,0.001685812,0.412
listeria monocytogenes entry into host cells,-0.141941193,0.001084671,0.00083155,0.362
map3k8 tpl2 dependent mapk1 3 activation,-0.144528161,0.00058848,0.000627135,0.338
irak1 recruits ikk complex,-0.145439147,0.001160424,0.000907388,0.36
signaling by mras complex mutants,-0.145698076,0.000515629,0.000477058,0.396
recycling of eif2 gdp,-0.146094585,0.000601179,0.000665651,0.344
sensory processing of sound,-0.146725675,0.002671321,0.001231158,0.412
response of eif2ak4 gcn2 to amino acid deficiency,-0.147024016,0.001804128,0.001264447,0.378
rhoa gtpase cycle,-0.147668922,0.007893911,0.0023174,0.478
homologous dna pairing and strand exchange,-0.150578623,0.003442368,0.001576899,0.41
aflatoxin activation and detoxification,-0.150621793,0.001717158,0.001136694,0.37
pi 3k cascade fgfr2,-0.152323932,0.002327073,0.001347647,0.39
ros and rns production in phagocytes,-0.153891424,0.0011449,0.0009243,0.4
passive transport by aquaporins,-0.156404214,0.001735911,0.001278177,0.374
prolactin receptor signaling,-0.156969633,0.001717281,0.00108092,0.398
rip mediated nfkb activation via zbp1,-0.158236706,0.000620996,0.000778297,0.336
formyl peptide receptors bind formyl peptides and many other ligands,-0.15893229,0.001714006,0.001083527,0.408
ptk6 regulates rtks and their effectors akt1 and dok1,-0.162957897,0.000599285,0.000668002,0.348
cytosolic sensors of pathogen associated dna,-0.163533872,0.001629573,0.000980771,0.42
glucocorticoid biosynthesis,-0.166408813,0.001085293,0.000789255,0.398
intrinsic pathway for apoptosis,-0.166633083,0.002814075,0.001336505,0.412
interleukin 21 signaling,-0.167094651,0.000490589,0.000471033,0.398
free fatty acid receptors,-0.167358061,0.000593851,0.000700335,0.36
drug mediated inhibition of cdk4 cdk6 activity,-0.167491524,0.001720223,0.001047554,0.384
cargo concentration in the er,-0.172638625,0.003381526,0.001392611,0.438
met activates rap1 and rac1,-0.17299555,0.001127916,0.000775119,0.424
signaling by activin,-0.173394897,0.000594597,0.000764574,0.354
cell junction organization,-0.173462483,0.009527158,0.002661209,0.472
g protein beta gamma signalling,-0.175392814,0.002257477,0.001249811,0.404
inwardly rectifying k channels,-0.175481849,0.003321697,0.001508316,0.428
g beta gamma signalling through cdc42,-0.178191842,0.001705816,0.001102813,0.41
glucagon type ligand receptors,-0.180196694,0.002931706,0.001404516,0.432
translation of sarscov2 structural proteins,-0.18132341,0.001675929,0.001079481,0.418
defensins,-0.18482835,0.000612255,0.000774783,0.338
adp signalling through p2y purinoceptor 12,-0.186105881,0.001716764,0.001114745,0.438
anchoring fibril formation,-0.18683648,0.003422816,0.001665539,0.412
presynaptic function of kainate receptors,-0.189793055,0.001722774,0.001124751,0.414
ptk6 regulates proteins involved in rna processing,-0.197091194,0.000634744,0.000732224,0.38
synthesis of pe,-0.197225506,0.001090225,0.000847181,0.4
signal transduction by l1,-0.198421028,0.001673018,0.001111984,0.406
molecules associated with elastic fibres,-0.205286675,0.00959577,0.002641808,0.504
p75 ntr receptor mediated signalling,-0.205857662,0.004724733,0.001883522,0.456
inlb mediated entry of listeria monocytogenes into host cell,-0.206467408,0.001184067,0.001053081,0.376
antigen processing cross presentation,-0.206779152,0.005706323,0.001916192,0.488
copii mediated vesicle transport,-0.207854017,0.003471661,0.001590318,0.428
mucopolysaccharidoses,-0.20897934,0.001110228,0.000810335,0.444
synthesis of bile acids and bile salts via 24 hydroxycholesterol,-0.209276815,0.002287849,0.001261619,0.432
mrna editing,-0.210149524,0.001166328,0.000917119,0.404
release of hh np from the secreting cell,-0.210778367,0.000591712,0.000672527,0.406
synthesis of bile acids and bile salts via 7alpha hydroxycholesterol,-0.211152874,0.002245596,0.001160905,0.436
signaling by tgf beta receptor complex,-0.211357263,0.00626122,0.002124583,0.478
g beta gamma signalling through pi3kgamma,-0.213098164,0.002320062,0.001322362,0.434
ncam signaling for neurite out growth,-0.213807728,0.009057887,0.00249201,0.518
rhobtb3 atpase cycle,-0.215978009,0.000567228,0.000620489,0.428
regulation of nf kappa b signaling,-0.216181216,0.001114309,0.000838442,0.402
transport of vitamins nucleosides and related molecules,-0.216334756,0.002751419,0.001315208,0.428
beta oxidation of butanoyl coa to acetyl coa,-0.216490368,0.000599709,0.000711342,0.432
telomere maintenance,-0.217712004,0.001744135,0.001239492,0.418
gamma carboxylation transport and amino terminal cleavage of proteins,-0.219671226,0.000594328,0.000668608,0.41
maturation of sarscov2 spike protein,-0.222176668,0.001720068,0.001079658,0.432
tandem pore domain potassium channels,-0.22242666,0.002290132,0.001348009,0.438
myogenesis,-0.223110137,0.00121787,0.00102313,0.408
removal of aminoterminal propeptides from gamma carboxylated proteins,-0.223688475,0.000581912,0.000601096,0.396
ptk6 regulates cell cycle,-0.224916736,0.001735894,0.001210017,0.452
regulation of fzd by ubiquitination,-0.225310599,0.0010728,0.000644688,0.452
tak1 dependent ikk and nf kappa b activation,-0.225809615,0.002266679,0.001263916,0.454
selenoamino acid metabolism,-0.227606762,0.002879938,0.001456083,0.446
fructose metabolism,-0.228594153,0.000570169,0.000631009,0.434
prostacyclin signalling through prostacyclin receptor,-0.228656218,0.001796522,0.001256116,0.418
tachykinin receptors bind tachykinins,-0.229660555,0.000574875,0.000641204,0.412
serotonin receptors,-0.232319145,0.000595098,0.00073503,0.424
fructose catabolism,-0.232965926,0.000595511,0.000727949,0.444
rho gtpases activate rocks,-0.234208717,0.000544485,0.000594794,0.438
met receptor activation,-0.237692423,0.001847358,0.001260349,0.412
other semaphorin interactions,-0.237693376,0.003922329,0.00161278,0.448
fc epsilon receptor fceri signaling,-0.242258601,0.008012408,0.002382852,0.494
adenylate cyclase activating pathway,-0.244280413,0.001684851,0.001089871,0.464
infection with mycobacterium tuberculosis,-0.244757494,0.001100514,0.000784228,0.468
parasite infection,-0.246404766,0.005111907,0.001846035,0.48
diseases of mitotic cell cycle,-0.246993001,0.004473328,0.00173803,0.484
diseases associated with n glycosylation of proteins,-0.247917839,0.00055101,0.000544732,0.418
tnfr2 non canonical nf kb pathway,-0.249912945,0.004545001,0.001786665,0.488
adenylate cyclase inhibitory pathway,-0.250186973,0.001692649,0.001095309,0.47
activation of the phototransduction cascade,-0.250312921,0.002288819,0.00132993,0.448
dap12 signaling,-0.252204823,0.002959873,0.001579566,0.414
vasopressin regulates renal water homeostasis via aquaporins,-0.253806628,0.004572769,0.001825407,0.462
piwi interacting rna pirna biogenesis,-0.25541627,0.002261649,0.001237992,0.468
mhc class ii antigen presentation,-0.25804675,0.010721403,0.002638868,0.532
toxicity of botulinum toxin type d botd,-0.258385705,0.00123299,0.000992593,0.436
caspase mediated cleavage of cytoskeletal proteins,-0.258730386,0.001203903,0.001187359,0.468
glutamate neurotransmitter release cycle,-0.265044469,0.002222765,0.001176903,0.46
interleukin 9 signaling,-0.265856095,0.000617565,0.00071173,0.416
attachment and entry,-0.267563138,0.002776126,0.001334294,0.488
metabolism of lipids,-0.26789271,0.05724447,0.00595824,0.566
downregulation of erbb4 signaling,-0.272521054,0.00055975,0.000606415,0.478
serine biosynthesis,-0.272981762,0.001749343,0.001161667,0.452
sema4d in semaphorin signaling,-0.274008218,0.002272561,0.001135452,0.488
nuclear events mediated by nfe2l2,-0.274279233,0.00286703,0.001526524,0.458
signaling by membrane tethered fusions of pdgfra or pdgfrb,-0.275138925,0.00054919,0.000642545,0.49
synthesis of dolichyl phosphate,-0.276138043,0.000576393,0.000664295,0.472
rnd1 gtpase cycle,-0.277878631,0.004453411,0.00171941,0.484
acyl chain remodeling of dag and tag,-0.278976811,0.001105438,0.000881857,0.464
rho gtpase effectors,-0.279084179,0.022141688,0.003848439,0.56
rmts methylate histone arginines,-0.279295668,0.001104237,0.000932866,0.458
rho gtpases activate rhotekin and rhophilins,-0.284810743,0.000596111,0.000670379,0.468
hormone ligand binding receptors,-0.285239411,0.00115496,0.000849658,0.5
gene and protein expression by jak stat signaling after interleukin 12 stimulation,-0.285662716,0.000529642,0.000570808,0.548
protein localization,-0.286557487,0.005583865,0.002033794,0.516
rna polymerase i transcription termination,-0.286725993,0.000569359,0.000710599,0.49
glucagon signaling in metabolic regulation,-0.287221521,0.003302522,0.001467686,0.49
hs gag biosynthesis,-0.287586402,0.002399796,0.001378357,0.47
carnitine metabolism,-0.28903268,0.00050258,0.000491311,0.526
g2 m dna damage checkpoint,-0.290514183,0.002856275,0.001349304,0.486
formation of rna pol ii elongation complex,-0.290529981,0.000550039,0.000634798,0.504
synthesis of pips at the late endosome membrane,-0.291099815,0.000534944,0.000622533,0.57
antigen activates b cell receptor bcr leading to generation of second messengers,-0.294049573,0.00395134,0.001544578,0.524
translation of sarscov1 structural proteins,-0.294841615,0.000578726,0.000696156,0.51
tp53 regulates transcription of several additional cell death genes whose specific roles in p53 dependent apoptosis remain uncertain,-0.295041493,0.001717881,0.001134843,0.454
activation of the pre replicative complex,-0.295730573,0.00565668,0.00211633,0.518
