pathway,phnx_z_score,mean_path_score,sd_path_score,phnx_p_val
pentose phosphate pathway,0.108600517,0.001816388,0.001504001,0.25
metabolism of porphyrins,0.105383345,0.003965539,0.002251715,0.326
defective galnt3 causes hftc,0.105076241,0.003168647,0.002096241,0.266
ire1alpha activates chaperones,0.104226153,0.004416888,0.002243929,0.34
rho gtpases activate rhotekin and rhophilins,0.102905919,0.000613301,0.00082994,0.252
extension of telomeres,0.102059057,0.004388268,0.002229015,0.33
telomere extension by telomerase,0.094543984,0.001218265,0.001222663,0.26
biosynthesis of maresins,0.094491907,0.001911231,0.001547072,0.278
suppression of apoptosis,0.093999446,0.000647254,0.000941349,0.222
toll like receptor 9 tlr9 cascade,0.09250484,0.011594628,0.004046119,0.374
golgi associated vesicle biogenesis,0.090851767,0.007068348,0.003055049,0.372
activation of ras in b cells,0.089660684,0.000676022,0.000912425,0.228
glycogen synthesis,0.086740049,0.000671475,0.001046924,0.218
peptide hormone biosynthesis,0.085213471,0.002439994,0.001626615,0.268
erythropoietin activates phospholipase c gamma plcg,0.085213228,0.00246727,0.001617982,0.298
nr1h2 nr1h3 regulate gene expression linked to gluconeogenesis,0.083187421,0.00121312,0.001184136,0.278
linoleic acid la metabolism,0.075135625,0.002292868,0.001602662,0.304
response of mtb to phagocytosis,0.074606478,0.000661163,0.000999615,0.234
rho gtpases activate paks,0.068343422,0.005027308,0.002755507,0.316
methylation,0.066868514,0.001403254,0.00147623,0.246
ptk6 regulates rho gtpases ras gtpase and map kinases,0.066231572,0.001306059,0.001311622,0.252
mitotic telophase cytokinesis,0.065677655,0.002688654,0.001812114,0.296
scavenging by class a receptors,0.065153737,0.005535886,0.002619688,0.33
pcna dependent long patch base excision repair,0.064663922,0.001791924,0.001417931,0.276
estrogen biosynthesis,0.064133241,0.001751147,0.001414646,0.282
beta catenin phosphorylation cascade,0.060236252,0.00068705,0.001043521,0.272
surfactant metabolism,0.059890314,0.005632384,0.002540166,0.35
nef mediated cd4 down regulation,0.056781651,0.000648655,0.000896931,0.264
zinc transporters,0.054534988,0.002459552,0.001674232,0.3
camk iv mediated phosphorylation of creb,0.054069422,0.001788182,0.001464863,0.306
biological oxidations,0.051657978,0.048286726,0.007759474,0.462
signaling by pdgf,0.049855849,0.015850999,0.004689261,0.414
mismatch repair,0.048904055,0.00196608,0.001683333,0.268
erythropoietin activates stat5,0.04880983,0.002513724,0.00187297,0.264
erythropoietin activates ras,0.047451207,0.00252085,0.001776424,0.288
polymerase switching,0.042057403,0.001823374,0.001432293,0.296
glycerophospholipid catabolism,0.040347125,0.001320394,0.001355679,0.262
base excision repair ap site formation,0.038514547,0.000603811,0.000841106,0.29
toll like receptor tlr1 tlr2 cascade,0.037064477,0.015716436,0.004382878,0.432
ligand receptor interactions,0.034885101,0.0018987,0.001646875,0.296
erk mapk targets,0.03291652,0.001236143,0.001131897,0.306
formation of rna pol ii elongation complex,0.031831773,0.003709098,0.002224894,0.292
gaba receptor activation,0.030068958,0.009504557,0.003357849,0.408
endosomal sorting complex required for transport escrt,0.028717074,0.000634884,0.000849298,0.286
base excision repair,0.027148721,0.002473353,0.001711508,0.318
heme degradation,0.02521943,0.003180304,0.00202676,0.316
vegfr2 mediated cell proliferation,0.023599419,0.004641546,0.002619755,0.322
nef mediated downregulation of mhc class i complex cell surface expression,0.022852864,0.00119893,0.001170138,0.276
glycogen breakdown glycogenolysis,0.019898697,0.002002342,0.001642317,0.282
downstream signaling events of b cell receptor bcr,0.018566869,0.004358935,0.002349329,0.33
urea cycle,0.017279744,0.000673512,0.000954549,0.278
ras processing,0.015867692,0.001300361,0.001279571,0.308
clec7a dectin 1 signaling,0.015043335,0.009459013,0.003689188,0.4
nef mediates down modulation of cell surface receptors by recruiting them to clathrin adapters,0.014648198,0.001902472,0.001555356,0.288
proton coupled monocarboxylate transport,0.013484937,0.001197847,0.00120017,0.306
vegf ligand receptor interactions,0.010536892,0.001234917,0.001232414,0.318
resolution of abasic sites ap sites,0.009308554,0.001868492,0.001624394,0.28
resolution of ap sites via the multiple nucleotide patch replacement pathway,0.009117035,0.001869971,0.001496239,0.328
telomere c strand lagging strand synthesis,0.008450309,0.00326458,0.002049436,0.326
fgfr3b ligand binding and activation,0.00807274,0.001803349,0.001561824,0.3
synthesis of 12 eicosatetraenoic acid derivatives,0.006929407,0.001873983,0.001540284,0.314
ampk inhibits chrebp transcriptional activation activity,0.003588057,0.001947114,0.001567991,0.302
fceri mediated ca 2 mobilization,0.003119197,0.008185038,0.003470871,0.38
sars cov 2 targets pdz proteins in cell cell junction,0.00283726,0.000642141,0.000944438,0.284
energy dependent regulation of mtor by lkb1 ampk,0.001652291,0.004382139,0.002301367,0.342
displacement of dna glycosylase by apex1,0,0,0,0
polb dependent long patch base excision repair,0,0,0,0
release of apoptotic factors from the mitochondria,0,0,0,0
formation of apoptosome,0,0,0,0
activation of caspases through apoptosome mediated cleavage,0,0,0,0
cytochrome c mediated apoptotic response,0,0,0,0
smac xiap regulated apoptotic response,0,0,0,0
inhibition of replication initiation of damaged dna by rb1 e2f1,0,0,0,0
synthesis of pg,0,0,0,0
irf3 mediated activation of type 1 ifn,0,0,0,0
sulfide oxidation to sulfate,0,0,0,0
budding and maturation of hiv virion,0,0,0,0
synthesis of glycosylphosphatidylinositol gpi,0,0,0,0
formation of atp by chemiosmotic coupling,0,0,0,0
arms mediated activation,0,0,0,0
telomere c strand synthesis initiation,0,0,0,0
assembly of the hiv virion,0,0,0,0
nef mediated cd8 down regulation,0,0,0,0
sting mediated induction of host immune responses,0,0,0,0
signalling to p38 via rit and rin,0,0,0,0
coenzyme a biosynthesis,0,0,0,0
the retinoid cycle in cones daylight vision,0,0,0,0
interaction with cumulus cells and the zona pellucida,0,0,0,0
trif mediated programmed cell death,0,0,0,0
fbxw7 mutants and notch1 in cancer,0,0,0,0
scavenging by class f receptors,0,0,0,0
sumo is conjugated to e1 uba2 sae1,0,0,0,0
sumo is proteolytically processed,0,0,0,0
dex h box helicases activate type i ifn and inflammatory cytokines production,0,0,0,0
lrr flii interacting protein 1 lrrfip1 activates type i ifn production,0,0,0,0
regulation of innate immune responses to cytosolic dna,0,0,0,0
irf3 mediated induction of type i ifn,0,0,0,0
defects in cobalamin b12 metabolism,0,0,0,0
cytosolic trna aminoacylation,0,0,0,0
orexin and neuropeptides ff and qrfp bind to their respective receptors,0,0,0,0
small interfering rna sirna biogenesis,0,0,0,0
organic anion transporters,0,0,0,0
mrna decay by 5 to 3 exoribonuclease,0,0,0,0
zinc efflux and compartmentalization by the slc30 family,0,0,0,0
synthesis of gdp mannose,0,0,0,0
cell extracellular matrix interactions,0,0,0,0
regulation of cytoskeletal remodeling and cell spreading by ipp complex components,0,0,0,0
hur elavl1 binds and stabilizes mrna,0,0,0,0
synthesis of diphthamide eef2,0,0,0,0
diseases of mismatch repair mmr,0,0,0,0
organic anion transport,0,0,0,0
apex1 independent resolution of ap sites via the single nucleotide replacement pathway,0,0,0,0
negative feedback regulation of mapk pathway,0,0,0,0
protein repair,0,0,0,0
josephin domain dubs,0,0,0,0
dna damage recognition in gg ner,0,0,0,0
synthesis of wybutosine at g37 of trna phe,0,0,0,0
trna modification in the mitochondrion,0,0,0,0
rrna modification in the mitochondrion,0,0,0,0
dna replication initiation,0,0,0,0
propionyl coa catabolism,0,0,0,0
transport of nucleotide sugars,0,0,0,0
dna damage reversal,0,0,0,0
beta oxidation of decanoyl coa to octanoyl coa coa,0,0,0,0
beta oxidation of octanoyl coa to hexanoyl coa,0,0,0,0
beta oxidation of hexanoyl coa to butanoyl coa,0,0,0,0
protein methylation,0,0,0,0
runx1 regulates transcription of genes involved in bcr signaling,0,0,0,0
regulation of pten mrna translation,0,0,0,0
competing endogenous rnas cernas regulate pten translation,0,0,0,0
mitochondrial calcium ion transport,0,0,0,0
cristae formation,0,0,0,0
processing of smdt1,0,0,0,0
runx3 regulates yap1 mediated transcription,0,0,0,0
tlr3 mediated ticam1 dependent programmed cell death,0,0,0,0
ticam1 dependent activation of irf3 irf7,0,0,0,0
ticam1 traf6 dependent induction of tak1 complex,0,0,0,0
irak2 mediated activation of tak1 complex,0,0,0,0
traf6 mediated induction of tak1 complex within tlr4 complex,0,0,0,0
molybdenum cofactor biosynthesis,0,0,0,0
activation of rac1 downstream of nmdars,0,0,0,0
prevention of phagosomal lysosomal fusion,0,0,0,0
suppression of phagosomal maturation,0,0,0,0
alpha protein kinase 1 signaling pathway,0,0,0,0
pexophagy,0,0,0,0
maturation of sarscov1 spike protein,0,0,0,0
translation of replicase and assembly of the replication transcription complex,0,0,0,0
traf6 mediated irf7 activation in tlr7 8 or 9 signaling,0,0,0,0
cobalamin cbl metabolism,0,0,0,0
cooperation of pdcl phlp1 and tric cct in g protein beta folding,-0.001860903,0.006218791,0.002613092,0.364
signal transduction by l1,-0.006092213,0.00306448,0.00195428,0.328
nr1h2 nr1h3 regulate gene expression linked to triglyceride lipolysis in adipose,-0.008082334,0.000684122,0.000942564,0.288
diseases of base excision repair,-0.008134193,0.000644235,0.000987086,0.296
rho gtpases activate cit,-0.009574295,0.004480915,0.002351214,0.34
tie2 signaling,-0.009692913,0.003197277,0.002087707,0.332
recognition and association of dna glycosylase with site containing an affected purine,-0.011682442,0.000647154,0.00093716,0.3
pyrimidine catabolism,-0.01204686,0.00124497,0.001224116,0.312
heme biosynthesis,-0.012325191,0.001319894,0.001268726,0.316
host interactions of hiv factors,-0.013239549,0.008946733,0.003441373,0.408
wnt5a dependent internalization of fzd4,-0.013805534,0.001882662,0.001619005,0.298
ldl clearance,-0.013818502,0.001906979,0.001575282,0.308
prostanoid ligand receptors,-0.014071985,0.003047727,0.001927747,0.342
formation of xylulose 5 phosphate,-0.01439018,0.000630426,0.000854719,0.302
lgi adam interactions,-0.015124216,0.002528009,0.001765518,0.326
g protein mediated events,-0.017221068,0.012720456,0.004155095,0.436
attachment of gpi anchor to upar,-0.017270165,0.00062558,0.000919259,0.304
diseases of programmed cell death,-0.017562089,0.005105919,0.002608305,0.374
activation of irf3 irf7 mediated by tbk1 ikk epsilon,-0.020531197,0.000632254,0.000915031,0.296
chylomicron assembly,-0.026493133,0.001953235,0.001565227,0.326
cargo concentration in the er,-0.030104702,0.005738985,0.00278582,0.388
nr1h2 and nr1h3 mediated signaling,-0.030132047,0.008714508,0.003368004,0.414
gap filling dna repair synthesis and ligation in gg ner,-0.032129356,0.001935902,0.001627475,0.308
zinc influx into cells by the slc39 gene family,-0.034087063,0.0026165,0.001925761,0.328
recruitment of mitotic centrosome proteins and complexes,-0.034790643,0.010768025,0.003715595,0.44
mitochondrial iron sulfur cluster biogenesis,-0.035492004,0.000586824,0.000835849,0.35
signaling by hippo,-0.037385709,0.00258466,0.001808818,0.334
carnitine metabolism,-0.040388453,0.002589731,0.001913949,0.312
maturation of sarscov2 nucleoprotein,-0.042118083,0.001286219,0.001239926,0.342
deadenylation dependent mrna decay,-0.04229217,0.002628533,0.001983696,0.324
electric transmission across gap junctions,-0.042823532,0.000674352,0.001059236,0.304
hats acetylate histones,-0.043528944,0.002370143,0.00157945,0.358
signal amplification,-0.045932717,0.00719177,0.002996883,0.404
anchoring of the basal body to the plasma membrane,-0.046004045,0.013869091,0.004096395,0.464
loss of function of smad2 3 in cancer,-0.047267307,0.001263075,0.001396834,0.308
polymerase switching on the c strand of the telomere,-0.049370549,0.001966129,0.001671375,0.322
highly calcium permeable postsynaptic nicotinic acetylcholine receptors,-0.050781865,0.00182214,0.00149029,0.352
hydrolysis of lpc,-0.053839961,0.001253361,0.001373157,0.296
activation of noxa and translocation to mitochondria,-0.055789733,0.00059335,0.000747046,0.332
thrombin signalling through proteinase activated receptors pars,-0.058962394,0.007611287,0.002984626,0.416
killing mechanisms,-0.061271493,0.003024218,0.002057849,0.364
netrin mediated repulsion signals,-0.062395982,0.002476661,0.001718067,0.33
glycogen storage diseases,-0.06273763,0.001210688,0.001199024,0.356
g2 m dna replication checkpoint,-0.063067762,0.001793546,0.001485474,0.334
copii mediated vesicle transport,-0.063864465,0.006524187,0.0028587,0.416
ercc6 csb and ehmt2 g9a positively regulate rrna expression,-0.065400626,0.001216879,0.001203521,0.34
hyaluronan biosynthesis and export,-0.067081404,0.00193234,0.001696926,0.31
termination of translesion dna synthesis,-0.067415879,0.003153475,0.002071011,0.356
folding of actin by cct tric,-0.068047392,0.000664726,0.000960641,0.348
metabolism of folate and pterines,-0.070623493,0.001263787,0.001287097,0.334
recycling of eif2 gdp,-0.071948232,0.000733738,0.00110268,0.304
sensory perception of taste,-0.072461822,0.00727635,0.003149534,0.41
initiation of nuclear envelope ne reformation,-0.072948994,0.003128824,0.001969807,0.354
glucagon type ligand receptors,-0.073751554,0.007820531,0.003407354,0.402
wax and plasmalogen biosynthesis,-0.076943856,0.000613826,0.000815808,0.366
potassium channels,-0.077871587,0.020076458,0.00507398,0.472
akt phosphorylates targets in the cytosol,-0.081343361,0.001321059,0.001464586,0.33
conversion from apc c cdc20 to apc c cdh1 in late anaphase,-0.082517869,0.002436645,0.00168329,0.348
metal ion slc transporters,-0.082553162,0.003662936,0.002127042,0.374
vxpx cargo targeting to cilium,-0.086137713,0.001255367,0.001327874,0.352
chylomicron clearance,-0.086746923,0.001275416,0.001229484,0.374
synthesis of pips at the late endosome membrane,-0.087160211,0.002398071,0.001642378,0.356
uptake of dietary cobalamins into enterocytes,-0.087189251,0.000534481,0.000657812,0.37
abc transporters in lipid homeostasis,-0.088059446,0.003797051,0.002295435,0.364
regulation of runx3 expression and activity,-0.09247463,0.003269173,0.002146518,0.374
branched chain amino acid catabolism,-0.093871253,0.002568448,0.00187689,0.35
b wich complex positively regulates rrna expression,-0.094409905,0.001901588,0.001536813,0.356
tgf beta receptor signaling in emt epithelial to mesenchymal transition,-0.095602086,0.001320953,0.001296019,0.358
diseases of carbohydrate metabolism,-0.096275954,0.003019287,0.001938006,0.346
sumo is transferred from e1 to e2 ube2i ubc9,-0.09960241,0.000558525,0.000747347,0.406
fc epsilon receptor fceri signaling,-0.100363788,0.016315288,0.004678777,0.466
termination of o glycan biosynthesis,-0.100720979,0.004349174,0.002414042,0.364
antigen presentation folding assembly and peptide loading of class i mhc,-0.107278664,0.001925847,0.001652736,0.35
diseases of immune system,-0.108534213,0.004427192,0.002485731,0.362
aberrant regulation of mitotic exit in cancer due to rb1 defects,-0.110176687,0.002006305,0.001651744,0.372
defective csf2rb causes smdp5,-0.110456331,0.001340315,0.001416657,0.352
synthesis of epoxy eet and dihydroxyeicosatrienoic acids dhet,-0.113445564,0.002592649,0.001924916,0.358
sos mediated signalling,-0.11648202,0.000682719,0.00106082,0.362
phosphorylation of emi1,-0.117500691,0.003168436,0.001860098,0.398
enos activation,-0.118333044,0.00123498,0.001255934,0.378
relaxin receptors,-0.11909783,0.001252718,0.00130129,0.364
semaphorin interactions,-0.122169954,0.01679106,0.004584857,0.51
other interleukin signaling,-0.122189466,0.004008545,0.002349981,0.41
metal sequestration by antimicrobial proteins,-0.123951291,0.0033755,0.002284541,0.354
beta oxidation of butanoyl coa to acetyl coa,-0.12427002,0.000619724,0.000874368,0.394
synthesis of ketone bodies,-0.124991509,0.000672375,0.001002487,0.37
glucuronidation,-0.125812631,0.003119456,0.001974457,0.372
trafficking and processing of endosomal tlr,-0.126028995,0.002676431,0.001810201,0.378
translesion synthesis by y family dna polymerases bypasses lesions on dna template,-0.127250411,0.00328239,0.002110278,0.37
signaling by tgf beta receptor complex in cancer,-0.128246845,0.001377243,0.001405044,0.362
sperm motility and taxes,-0.130154587,0.001324588,0.001323716,0.384
crmps in sema3a signaling,-0.132621511,0.003765629,0.002198129,0.368
acetylcholine binding and downstream events,-0.134003638,0.001982339,0.001760243,0.364
gamma carboxylation hypusine formation and arylsulfatase activation,-0.134241465,0.005626475,0.002724368,0.39
defective c1galt1c1 causes tnps,-0.135324987,0.003222842,0.001972769,0.396
rhobtb2 gtpase cycle,-0.135938499,0.001190846,0.001108085,0.422
role of second messengers in netrin 1 signaling,-0.136563314,0.002472171,0.001670789,0.386
signaling by erythropoietin,-0.136860189,0.003060694,0.00199419,0.392
nucleotide catabolism,-0.13937672,0.004412552,0.002390543,0.398
fgfr2b ligand binding and activation,-0.144045569,0.003181383,0.002040019,0.38
formation of fibrin clot clotting cascade,-0.144559793,0.010472379,0.003778417,0.48
processing and activation of sumo,-0.145928388,0.000602216,0.0008095,0.412
jnk c jun kinases phosphorylation and activation mediated by activated human tak1,-0.14668425,0.001289188,0.001324423,0.416
opioid signalling,-0.146923553,0.016381644,0.004783729,0.49
chylomicron remodeling,-0.147786322,0.002462613,0.001777729,0.41
tak1 dependent ikk and nf kappa b activation,-0.153395821,0.006378605,0.003158457,0.418
fceri mediated mapk activation,-0.15355382,0.006817289,0.003017093,0.44
traf3 dependent irf activation pathway,-0.153895757,0.00056774,0.000777603,0.408
erythropoietin activates phosphoinositide 3 kinase pi3k,-0.154649692,0.003081206,0.001897436,0.42
alpha defensins,-0.154717338,0.0006549,0.001020792,0.39
ketone body metabolism,-0.157474696,0.000693323,0.000928726,0.402
defects of contact activation system cas and kallikrein kinin system kks,-0.159030698,0.002475968,0.001858146,0.39
p38mapk events,-0.164360483,0.000725077,0.001154727,0.366
g alpha z signalling events,-0.166557338,0.010092001,0.0036185,0.484
retinoid cycle disease events,-0.16673735,0.001891258,0.001588839,0.408
infection with mycobacterium tuberculosis,-0.166952681,0.002009925,0.001629002,0.398
chk1 chk2 cds1 mediated inactivation of cyclin b cdk1 complex,-0.167503811,0.002467466,0.001704001,0.408
cell cycle,-0.168068343,0.098418731,0.011439087,0.55
cytosolic sulfonation of small molecules,-0.168120773,0.003746218,0.00219743,0.418
mapk1 erk2 activation,-0.174037617,0.001950708,0.00167019,0.382
cardiac conduction,-0.175513837,0.040078661,0.007466317,0.54
synthesis of bile acids and bile salts,-0.176589954,0.01011244,0.003519226,0.482
signaling by notch1 hd domain mutants in cancer,-0.177432017,0.001252158,0.001332234,0.424
metabolism of cofactors,-0.179848555,0.00245917,0.001796087,0.426
mtor signalling,-0.181338962,0.005223593,0.002616685,0.426
effects of pip2 hydrolysis,-0.18247543,0.007191548,0.003181673,0.458
estrogen stimulated signaling through prkcz,-0.182793711,0.000583381,0.000716089,0.466
positive epigenetic regulation of rrna expression,-0.183801528,0.003301554,0.002213737,0.402
mucopolysaccharidoses,-0.183963758,0.00132987,0.001363076,0.398
intra golgi traffic,-0.184211769,0.001968648,0.001624066,0.404
rna polymerase ii pre transcription events,-0.185463366,0.005202332,0.00279278,0.418
lysine catabolism,-0.187815391,0.001823952,0.001522474,0.43
rhobtb1 gtpase cycle,-0.18841968,0.00123353,0.001254196,0.478
rna polymerase i transcription termination,-0.189465026,0.001867402,0.00151013,0.412
activated ntrk2 signals through cdk5,-0.191727339,0.001902693,0.001617083,0.414
cohesin loading onto chromatin,-0.194352912,0.000673396,0.00100058,0.452
translesion synthesis by polh,-0.195529706,0.000533642,0.000648951,0.482
ca dependent events,-0.197710868,0.007292626,0.002972363,0.468
g protein activation,-0.197929875,0.003780569,0.002097752,0.402
platelet calcium homeostasis,-0.198571606,0.005541613,0.002451044,0.48
rna polymerase i transcription,-0.199024184,0.003094411,0.001883981,0.44
negative regulation of flt3,-0.199893735,0.001874819,0.001506339,0.428
tandem pore domain potassium channels,-0.200573926,0.002506302,0.001730141,0.456
synthesis secretion and inactivation of glucagon like peptide 1 glp 1,-0.200662001,0.003979239,0.00230817,0.422
maturation of sarscov1 nucleoprotein,-0.200938868,0.000691171,0.001030579,0.42
rna polymerase i transcription initiation,-0.201509678,0.003091181,0.001844716,0.452
caspase mediated cleavage of cytoskeletal proteins,-0.20322055,0.001843948,0.001422125,0.428
gap junction degradation,-0.203756007,0.00191245,0.001489527,0.438
fgfr1b ligand binding and activation,-0.206656289,0.001276011,0.001255312,0.456
diseases associated with n glycosylation of proteins,-0.20741768,0.000702934,0.001040458,0.436
regulation of plk1 activity at g2 m transition,-0.208643746,0.012102265,0.003971403,0.49
rna polymerase i promoter escape,-0.210773009,0.001931363,0.001660926,0.45
lysosphingolipid and lpa receptors,-0.212006233,0.001180344,0.001082685,0.474
creation of c4 and c2 activators,-0.214120099,0.007176576,0.002988031,0.48
wnt5a dependent internalization of fzd2 fzd5 and ror2,-0.214516725,0.00199161,0.001665428,0.442
apc c cdc20 mediated degradation of cyclin b,-0.215106119,0.003137431,0.002267156,0.438
fgfr1c ligand binding and activation,-0.215535528,0.001294412,0.001288969,0.464
inhibition of the proteolytic activity of apc c required for the onset of anaphase by mitotic spindle checkpoint components,-0.215816067,0.003234018,0.002064433,0.45
calcitonin like ligand receptors,-0.21678573,0.00251249,0.001686551,0.448
retrograde neurotrophin signalling,-0.217145929,0.002050008,0.001732524,0.404
dna methylation,-0.217311027,0.00060259,0.000910071,0.46
glyoxylate metabolism and glycine degradation,-0.217653642,0.004424237,0.002349163,0.426
activation of smo,-0.217781818,0.00371242,0.002196546,0.416
constitutive signaling by aberrant pi3k in cancer,-0.218392308,0.024074198,0.005539867,0.528
interleukin 1 processing,-0.218578691,0.001192616,0.001067224,0.464
class i peroxisomal membrane protein import,-0.219055275,0.001926932,0.001695468,0.44
clec7a inflammasome pathway,-0.219772986,0.001236886,0.001331916,0.444
establishment of sister chromatid cohesion,-0.220580639,0.000715823,0.00107395,0.454
vasopressin like receptors,-0.221814692,0.001261492,0.001216051,0.436
cargo recognition for clathrin mediated endocytosis,-0.223317965,0.017614859,0.004776161,0.528
sema3a plexin repulsion signaling by inhibiting integrin adhesion,-0.224092787,0.002460882,0.001754215,0.434
signal regulatory protein family interactions,-0.224661256,0.003824349,0.002112271,0.436
aspirin adme,-0.227441338,0.00840534,0.003305263,0.466
erythrocytes take up oxygen and release carbon dioxide,-0.232393847,0.003825891,0.00225566,0.454
telomere maintenance,-0.232804022,0.005572869,0.002604083,0.462
biosynthesis of maresin like spms,-0.234080861,0.000602204,0.000878582,0.484
erythrocytes take up carbon dioxide and release oxygen,-0.235547147,0.004576984,0.002595818,0.458
histidine catabolism,-0.239009643,0.001748063,0.001407984,0.478
acetylcholine inhibits contraction of outer hair cells,-0.239077795,0.001266589,0.001381558,0.446
defective ripk1 mediated regulated necrosis,-0.240506308,0.000635896,0.000931897,0.48
ethanol oxidation,-0.241286473,0.002524632,0.001771572,0.456
glucagon signaling in metabolic regulation,-0.244244723,0.006293331,0.002921439,0.48
pka activation in glucagon signalling,-0.24454868,0.003201433,0.002091965,0.43
g beta gamma signalling through pi3kgamma,-0.245468673,0.003716905,0.002195645,0.462
stat5 activation,-0.247513997,0.001817213,0.001483767,0.44
prostacyclin signalling through prostacyclin receptor,-0.248165138,0.003212461,0.001962416,0.44
regulation of pyruvate dehydrogenase pdh complex,-0.248589,0.001922215,0.001504083,0.48
mrna editing c to u conversion,-0.250547025,0.001210969,0.001207306,0.482
rsk activation,-0.252347569,0.000707883,0.001012089,0.474
drug mediated inhibition of cdk4 cdk6 activity,-0.253664989,0.001887626,0.001576656,0.486
rrna modification in the nucleus and cytosol,-0.255880882,0.001250715,0.001172217,0.478
glucagon like peptide 1 glp1 regulates insulin secretion,-0.256598948,0.008930083,0.003645643,0.484
alpha linolenic omega3 and linoleic omega6 acid metabolism,-0.257964361,0.003137032,0.002010462,0.45
runx3 regulates notch signaling,-0.260750566,0.001918775,0.001557766,0.476
phase 1 inactivation of fast na channels,-0.263481053,0.003194965,0.001954139,0.466
vitamin b2 riboflavin metabolism,-0.264733969,0.001900335,0.001606471,0.47
adp signalling through p2y purinoceptor 12,-0.266033376,0.003809359,0.002160509,0.462
neurotoxicity of clostridium toxins,-0.272005739,0.003021445,0.00183492,0.468
translesion synthesis by polk,-0.273020423,0.00071391,0.001125031,0.516
synthesis of pe,-0.274008482,0.001302417,0.001394327,0.486
dual incision in tc ner,-0.274014608,0.00322141,0.002101354,0.468
metabolism of angiotensinogen to angiotensins,-0.274129331,0.007630155,0.003053428,0.496
lipophagy,-0.274744023,0.001289379,0.001268393,0.514
dna damage bypass,-0.275163522,0.004300058,0.002266639,0.47
epha mediated growth cone collapse,-0.275926989,0.007590165,0.003342681,0.514
signaling by notch1 t 7 9 notch1 m1580 k2555 translocation mutant,-0.276161984,0.000622709,0.000921149,0.54
mitochondrial fatty acid beta oxidation of unsaturated fatty acids,-0.276485022,0.000597757,0.000842912,0.504
sars cov 2 targets host intracellular signalling and regulatory pathways,-0.276876399,0.001915433,0.001653565,0.506
runx1 interacts with co factors whose precise effect on runx1 targets is not known,-0.277817636,0.003152366,0.001961878,0.462
beta oxidation of lauroyl coa to decanoyl coa coa,-0.281413026,0.000661742,0.001055522,0.528
tachykinin receptors bind tachykinins,-0.282145633,0.001239741,0.001204124,0.524
mtorc1 mediated signalling,-0.282422755,0.001922042,0.001657614,0.504
transcription coupled nucleotide excision repair tc ner,-0.283536555,0.003215844,0.002011155,0.46
dag and ip3 signaling,-0.284491363,0.009578062,0.003465928,0.518
ptk6 regulates proteins involved in rna processing,-0.284660937,0.001368235,0.001389092,0.484
insertion of tail anchored proteins into the endoplasmic reticulum membrane,-0.284978874,0.00062012,0.000734425,0.536
regulation of tp53 activity through methylation,-0.28743458,0.001941633,0.001701554,0.506
amino acid conjugation,-0.287672733,0.001424519,0.001557708,0.468
vldlr internalisation and degradation,-0.289657929,0.000647772,0.000982126,0.544
antimicrobial peptides,-0.29057343,0.010553038,0.003839398,0.528
runx3 regulates bcl2l11 bim transcription,-0.292219775,0.000630605,0.000938562,0.536
beta defensins,-0.292329244,0.00132627,0.001354232,0.54
fertilization,-0.292950057,0.002535591,0.001925429,0.466
p130cas linkage to mapk signaling for integrins,-0.293743054,0.002493434,0.001874982,0.48
adp signalling through p2y purinoceptor 1,-0.295765278,0.005905179,0.002774153,0.484
apc cdc20 mediated degradation of nek2a,-0.296494738,0.003786363,0.002180749,0.5
adrenaline noradrenaline inhibits insulin secretion,-0.29730989,0.007132653,0.003211102,0.496
flt3 signaling through src family kinases,-0.297618228,0.001335957,0.001358328,0.528
stabilization of p53,-0.298979354,0.00323679,0.002120771,0.492
terminal pathway of complement,-0.301231224,0.003226731,0.002066983,0.492
ptk6 promotes hif1a stabilization,-0.303526656,0.002084815,0.001861623,0.492
defensins,-0.303911784,0.001901652,0.001560642,0.528
spry regulation of fgf signaling,-0.305295952,0.001957001,0.001611348,0.488
digestion of dietary lipid,-0.305337648,0.001965874,0.00158986,0.51
mitochondrial fatty acid beta oxidation of saturated fatty acids,-0.30619052,0.0012818,0.00132607,0.544
synthesis of pa,-0.309789676,0.006108952,0.003052314,0.508
mrna editing,-0.310012152,0.001340928,0.001394933,0.502
transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,-0.310636618,0.001421821,0.001512849,0.468
plasma lipoprotein clearance,-0.311033515,0.005236067,0.002715955,0.5
hiv infection,-0.311292258,0.012751764,0.003963266,0.548
notch2 intracellular domain regulates transcription,-0.311531833,0.002729323,0.0019807,0.48
rap1 signalling,-0.313015714,0.003858167,0.002259196,0.506
regulation of nf kappa b signaling,-0.314264893,0.003193894,0.00196549,0.474
fatty acids,-0.316008424,0.005619611,0.00261053,0.488
hdl remodeling,-0.316167595,0.00500056,0.002453919,0.49
formyl peptide receptors bind formyl peptides and many other ligands,-0.316174284,0.004487145,0.002525276,0.512
tight junction interactions,-0.316903319,0.006315418,0.002797329,0.508
disinhibition of snare formation,-0.317870939,0.000615831,0.000896112,0.556
the canonical retinoid cycle in rods twilight vision,-0.318427081,0.004446743,0.002415985,0.484
hs gag biosynthesis,-0.318575111,0.006677817,0.002947703,0.518
metabolism of nucleotides,-0.318611347,0.012891323,0.004190159,0.556
rhod gtpase cycle,-0.319914738,0.008223472,0.003142073,0.534
