"from","to","weight","activation","EC50","n"
"MIG2","DOG2",1,FALSE,0.508044887147844,1.53383109163959
"MIG2","HXT13",1,FALSE,0.479861719999462,1.622978812363
"MIG2","JEN1",1,FALSE,0.40351085793227,1.73528500556713
"MIG2","REG2",1,FALSE,0.47009362638928,1.47107234696392
"MIG2","TPS1",1,FALSE,0.414510861737654,1.74496822952759
"MIG2","YBR101C",1,FALSE,0.514079638989642,1.64112560447538
"MIG2","YDR516C",1,FALSE,0.451894809817895,1.69277632405749
"MIG2","YEL070W",1,FALSE,0.565634578606114,1.584690214328
"MIG2","YFL054C",1,FALSE,0.418225199356675,1.62711314599961
"MIG2","YKR075C",1,FALSE,0.491270880727097,1.73234428199241
"MIG2","YLR042C",1,FALSE,0.503246268769726,1.77446169938426
"MOT3","AAC3",1,FALSE,0.586482283705845,1.57682943534339
"MOT3","ANB1",1,FALSE,0.476531700184569,1.39987483937293
"MOT3","HEM13",1,FALSE,0.549265628261492,1.58900361689972
"MSN1","MUC1",1,TRUE,0.549757196661085,1.52045368771534
"MSN1","STA2",1,TRUE,0.450255467323586,1.73028309625573
"MSN2","ALD2",1,TRUE,0.467265335191041,1.67898316226667
"MSN2","ALD3",1,TRUE,0.445915417792276,1.76499087575125
"MSN2","ARA1",1,TRUE,0.533597064018249,1.65918645010097
"MSN2","CPH1",1,TRUE,0.402859747223556,1.77911287369672
"MSN2","CTT1",1,TRUE,0.412287918012589,1.63842426621122
"MSN2","DDR2",1,TRUE,0.411410260107368,1.62241086086025
"MSN2","DOG2",1,TRUE,0.571050237026066,1.64977101268712
"MSN2","GDH3",1,TRUE,0.414302652934566,1.59074044033652
"MSN2","GLK1",1,TRUE,0.481630767695606,1.71979291379219
"MSN2","GLO1",1,TRUE,0.450206845346838,1.61738875476643
"MSN2","GRE3",1,TRUE,0.490218976745382,1.41262397742365
"MSN2","GRX1",1,TRUE,0.427464278927073,1.66700236433884
"MSN2","HOR2",1,TRUE,0.541369420103729,1.5119955607201
"MSN2","HSP104",1,TRUE,0.464285079576075,1.50795008063084
"MSN2","HSP12",1,TRUE,0.508183711301535,1.51278648079839
"MSN2","HSP26",1,TRUE,0.541920838830993,1.76658444046974
"MSN2","HSP42",1,TRUE,0.409651192137972,1.522488066121
"MSN2","HSP78",1,TRUE,0.417578499251977,1.75708521980094
"MSN2","HXK1",1,TRUE,0.435039428481832,1.43766648832709
"MSN2","MDJ1",1,TRUE,0.580143488757312,1.42674810156226
"MSN2","MTC2",1,TRUE,0.506193712586537,1.6776714716875
"MSN2","PGM2",1,TRUE,0.40375258163549,1.75110014362261
"MSN2","PNC1",1,TRUE,0.524747580150142,1.43378033153713
"MSN2","RAS2",1,TRUE,0.442319674324244,1.60769638682948
"MSN2","SOD2",1,TRUE,0.478060792339966,1.66305570282973
"MSN2","SPS100",1,TRUE,0.442009859951213,1.40622579765972
"MSN2","SSA3",1,TRUE,0.53035065731965,1.68881626274902
"MSN2","SSA4",1,TRUE,0.458012111950666,1.45486813064665
"MSN2","TKL2",1,TRUE,0.400558548141271,1.56373384131351
"MSN2","TPS1",1,TRUE,0.507963571464643,1.60003189624287
"MSN2","TTR1",1,TRUE,0.545522501692176,1.72587702515069
"MSN2","UBI4",1,TRUE,0.414240561099723,1.6898194191535
"MSN2","YGR086C",1,TRUE,0.579786514118314,1.60126958598383
"MSN2","YKL151C",1,TRUE,0.459876908455044,1.60474771186709
"MSN2","YNL077W",1,TRUE,0.502694734418765,1.67472082555993
"MSN4","ALD2",1,TRUE,0.459685380151495,1.53244363305625
"MSN4","ALD3",1,TRUE,0.513562003709376,1.50800256685354
"MSN4","ARA1",1,TRUE,0.464888541679829,1.43338153271703
"MSN4","CPH1",1,TRUE,0.567014895286411,1.4470360336476
"MSN4","CTT1",1,TRUE,0.562885805312544,1.41975715980865
"MSN4","DOG2",1,TRUE,0.597189718252048,1.56630832260707
"MSN4","GDH3",1,TRUE,0.452107857400551,1.42950231247349
"MSN4","GLK1",1,TRUE,0.537697172537446,1.49467918826267
"MSN4","GLO1",1,TRUE,0.477233965182677,1.46320889641996
"MSN4","GRE3",1,TRUE,0.461739386059344,1.57712519364897
"MSN4","GRX1",1,TRUE,0.407865177700296,1.58245727031259
"MSN4","HOR2",1,TRUE,0.566493953997269,1.47784247583244
"MSN4","HSP104",1,TRUE,0.539279487961903,1.42294094278011
"MSN4","HSP12",1,TRUE,0.425891721993685,1.43167231695261
"MSN4","HSP26",1,TRUE,0.598836646648124,1.65176561763976
"MSN4","HSP42",1,TRUE,0.552094824658707,1.44544223275967
"MSN4","HSP78",1,TRUE,0.498013645550236,1.54203020185931
"MSN4","HXK1",1,TRUE,0.524016524525359,1.48835301258834
"MSN4","MDJ1",1,TRUE,0.414576542237774,1.52160189778311
"MSN4","MTC2",1,TRUE,0.439152540359646,1.61027719687205
"MSN4","PGM2",1,TRUE,0.554762757848948,1.58949182437034
"MSN4","PNC1",1,TRUE,0.422140957973898,1.48208926039049
"MSN4","RAS2",1,TRUE,0.569475780799985,1.61570929577807
"MSN4","SOD2",1,TRUE,0.592422724841163,1.6242469988903
"MSN4","SPS100",1,TRUE,0.416625999286771,1.42775665339781
"MSN4","SSA3",1,TRUE,0.508142706099898,1.64979037523968
"MSN4","SSA4",1,TRUE,0.54876056862995,1.76637201742269
"MSN4","TKL2",1,TRUE,0.535438467143104,1.77712603770662
"MSN4","TPS1",1,TRUE,0.430701916571707,1.79783421105938
"MSN4","TTR1",1,TRUE,0.410666049271822,1.41055547826225
"MSN4","YGR086C",1,TRUE,0.518913256376982,1.55717158965999
"MSN4","YNL077W",1,TRUE,0.482253562984988,1.79134637731127
"MTH1","HXT1",1,TRUE,0.419312515947968,1.469827089014
"MTH1","HXT3",1,TRUE,0.55038568098098,1.5585335926339
"NDT80","UBC11",1,TRUE,0.527186082769185,1.39078473089263
"NRG1","STA1",1,FALSE,0.518054855288938,1.77420338510303
"OAF1","QDR1",1,TRUE,0.419471521582454,1.66169447394554
"OAF1_PIP2","CAT2",1,TRUE,0.527020919555798,1.47716669093119
"OAF1_PIP2","CRC1",1,TRUE,0.495248984592035,1.57650624434464
"OAF1_PIP2","CTA1",1,TRUE,0.543229893734679,1.74121834746562
"OAF1_PIP2","DCI1",1,TRUE,0.481582349399105,1.47062007008586
"OAF1_PIP2","ECI1",1,TRUE,0.56773528768681,1.60816164357588
"OAF1_PIP2","FAA2",1,TRUE,0.446883908426389,1.79868421998573
"OAF1_PIP2","FOX2",1,TRUE,0.421641561528668,1.60248715454713
"OAF1_PIP2","IDP3",1,TRUE,0.509552462166175,1.7727687000786
"OAF1_PIP2","MDH3",1,TRUE,0.549144043307751,1.58215217128629
"OAF1_PIP2","OAF1",1,TRUE,0.564333926141262,1.68460083794082
"OAF1_PIP2","PEX11",1,TRUE,0.555285860225558,1.4732116658357
"OAF1_PIP2","PEX5",1,TRUE,0.519937108596787,1.58675556815928
"OAF1_PIP2","POT1",1,TRUE,0.463809950137511,1.48410357651766
"OAF1_PIP2","POX1",1,TRUE,0.485369540471584,1.79074561553542
"OAF1_PIP2","PXA1",1,TRUE,0.454099288303405,1.6022280089953
"OAF1_PIP2","PXA2",1,TRUE,0.524096636660397,1.63717325074831
"OAF1_PIP2","SPS19",1,TRUE,0.535947231389582,1.77475103118923
"OAF1_PIP2","TES1",1,TRUE,0.448203840618953,1.39554880927782
"OAF1_PIP2","YBR159W",1,TRUE,0.576349184196442,1.64033136466052
"OAF1_PIP2","YJL218W",1,TRUE,0.59630795638077,1.70597537480993
"OAF1_PIP2","YOL002C",1,TRUE,0.499198286421597,1.42638253857847
"OAF1_PIP2","YPL095C",1,TRUE,0.403416479052976,1.78195948489709
"PDR1","GAS1",1,TRUE,0.545944109046832,1.39182628774084
"PDR1","HXT11",1,TRUE,0.443432545429096,1.48311329927063
"PDR1","HXT9",1,TRUE,0.475635388493538,1.6658768912591
"PDR1","IPT1",1,TRUE,0.491683532763273,1.49196765738772
"PDR1","PDR10",1,TRUE,0.410844216309488,1.53081256111851
"PDR1","PDR11",1,TRUE,0.546659974800423,1.72260728843743
"PDR1","PDR15",1,TRUE,0.526642017764971,1.77414297212148
"PDR1","PDR3",1,TRUE,0.488457587873563,1.60876917083282
"PDR1","PDR5",1,TRUE,0.496639334596694,1.45509260453982
"PDR1","SNQ2",1,TRUE,0.407587388902903,1.41075837577693
"PDR1","STE6",1,TRUE,0.472081555332989,1.7580283642537
"PDR1","XBP1",1,TRUE,0.584180147992447,1.62777118191822
"PDR1","YOR1",1,TRUE,0.540893574710935,1.5780880748597
"PDR1","YRR1",1,TRUE,0.463631627196446,1.51699624145403
"PDR3","HXT11",1,TRUE,0.422224085824564,1.70326061851345
"PDR3","HXT9",1,TRUE,0.559859025524929,1.77809186005732
"PDR3","IPT1",1,TRUE,0.438801934150979,1.42739706519525
"PDR3","PDR5",1,TRUE,0.510776757076383,1.74124149865704
"PDR3","SNQ2",1,TRUE,0.586830088449642,1.43227404049365
"PDR3","YOR1",1,TRUE,0.432905334420502,1.56588500311831
"PHD1","MUG1",1,TRUE,0.442786820512265,1.61752207336714
"PHO2","FLO1",1,FALSE,0.404010428115726,1.4943628598284
"PHO2","FLO10",1,FALSE,0.485214569885284,1.40404119248735
"PHO2","HO",1,TRUE,0.483972893329337,1.77622090975521
"PHO2","LEU4",1,TRUE,0.522269725985825,1.53664854861097
"PHO2","PHO11",1,TRUE,0.486659416742623,1.71267794394633
"PHO2","PHO12",1,TRUE,0.548680379334837,1.73995643613394
"PHO2","PHO5",1,TRUE,0.580897289421409,1.56735717273783
"PHO2","PHO8",1,TRUE,0.443610410066322,1.79858224376105
"PHO2","PHO81",1,TRUE,0.495542354974896,1.69421323064016
"PHO2","TRP4",1,TRUE,0.449433082528412,1.52793405921664
"PHO23","PHO5",1,FALSE,0.531981741916388,1.71938747989014
"PHO4","MET14",1,TRUE,0.516283683851361,1.50845037254971
"PHO4","PHO11",1,TRUE,0.4810082975775,1.50283415102633
"PHO4","PHO12",1,TRUE,0.441082506766543,1.55148889121367
"PHO4","PHO5",1,TRUE,0.530549553083256,1.46547879274236
"PHO4","PHO8",1,TRUE,0.404179122671485,1.7431353112869
"PHO4","PHO81",1,TRUE,0.478749497793615,1.42509980567498
"PHO4","PHO84",1,TRUE,0.547166958451271,1.78479403160047
"PHO4","PUT1",1,FALSE,0.431852291477844,1.63160286318278
"PHO4","PUT2",1,FALSE,0.511095852870494,1.70731506511802
"PHO4","SPL2",1,TRUE,0.548001973191276,1.59450196772814
"POP2","ADH1",1,FALSE,0.599251654976979,1.45611455703387
"PPR1","URA1",1,TRUE,0.515501652937382,1.42363597062184
"PPR1","URA10",1,TRUE,0.523842941224575,1.70748442113167
"PPR1","URA3",1,TRUE,0.551592078385875,1.42555761401542
"PPR1","URA4",1,TRUE,0.40619897111319,1.58930793038104
"RAP1","AAC3",1,FALSE,0.481276974827051,1.74300410398748
"RAP1","ADH1",1,TRUE,0.551127589680254,1.66818496712949
"RAP1","CAR1",1,TRUE,0.513743073586374,1.46499811415095
"RAP1","CDC19",1,TRUE,0.43354417080991,1.47623179904418
"RAP1","ENO1",1,TRUE,0.440546901896596,1.50958763529547
"RAP1","ENO2",1,TRUE,0.53717088541016,1.56169299917761
"RAP1","GPD1",1,TRUE,0.413924659462646,1.71537754874211
"RAP1","HIS4",1,TRUE,0.572262457478791,1.50224754948867
"RAP1","PGK1",1,TRUE,0.429302851855755,1.72924946702551
"RAP1","PMA1",1,TRUE,0.438093593623489,1.52790392603958
"RAP1","RPL19A",1,FALSE,0.506473076855764,1.67344027354848
"RAP1","RPL19B",1,FALSE,0.499810728663579,1.76263771185186
"RAP1","RPP2B",1,FALSE,0.423059503175318,1.50449601863744
"RAP1","RPS13",1,TRUE,0.565821268083528,1.45011487157084
"RAP1","RPS6A",1,TRUE,0.460209498088807,1.48191300439183
"RCS1","ATX1",1,TRUE,0.478369563724846,1.63419728418346
"RCS1","CCC2",1,TRUE,0.579773322818801,1.41383909742348
"RCS1","FET3",1,TRUE,0.567560994997621,1.58909700921504
"RCS1","FIT1",1,TRUE,0.496103230398148,1.77053545526695
"RCS1","FIT2",1,TRUE,0.536006657686084,1.48669685714645
"RCS1","FIT3",1,TRUE,0.441217231517658,1.61072580329143
"RCS1","FRE1",1,TRUE,0.529616147559136,1.54552075155312
"RCS1","FRE2",1,TRUE,0.516302038263529,1.67307139541022
"RCS1","FTH1",1,TRUE,0.535494131315499,1.64691594310803
"RCS1","FTR1",1,TRUE,0.490692928014323,1.7879249992012
"RCS1","TIS11",1,TRUE,0.563649599952623,1.46697105222847
"REB1","ACT1",1,TRUE,0.478112834366038,1.76256617914652
"REB1","CDC19",1,TRUE,0.503678676625714,1.67980225103907
"REB1","ENO1",1,FALSE,0.401891468791291,1.64989606898511
"REB1","FAS1",1,TRUE,0.429797640768811,1.70602517906809
"REB1","FAS2",1,TRUE,0.417937273904681,1.54132618650096
"REB1","GAL1",1,TRUE,0.594910564925522,1.79960864003981
"REB1","ILV1",1,TRUE,0.461653237976134,1.53108274009777
"REB1","RAP1",1,TRUE,0.420979780005291,1.7410949941841
"REB1","SIN3",1,TRUE,0.460121738165617,1.68831379872048
"REB1","SWI5",1,TRUE,0.533553627319634,1.44767845202703
"REB1","TPI1",1,TRUE,0.587094098888338,1.62027049516793
"RFX1","HUG1",1,FALSE,0.420055136922747,1.49356737797614
"RGT1","HXT1",1,FALSE,0.47274480634369,1.58644001935143
"RGT1","HXT2",1,FALSE,0.459584127319977,1.39861161612673
"RGT1","HXT3",1,FALSE,0.588065243279561,1.70022963659372
"RGT1","HXT4",1,FALSE,0.49491144712083,1.58053507792531
"RGT1","PYC1",1,TRUE,0.488356565497816,1.62943030121969
"RIM101","DIT1",1,TRUE,0.403117342619225,1.4546231139265
"RIM101","DIT2",1,TRUE,0.41476043057628,1.4569731377461
"RIM101","IME1",1,TRUE,0.423544141091406,1.51850220831344
"RIM101","IME1_UME6",1,TRUE,0.589829719159752,1.5795324747148
"RME1","CLN2",1,TRUE,0.537337382603437,1.40868809035746
"RME1","IME1",1,FALSE,0.562046063924208,1.68738628144842
"RME1","IME1_UME6",1,FALSE,0.579874819517136,1.68587604492437
"ROX1","AAC3",1,FALSE,0.556443972047418,1.66375722695375
"ROX1","ANB1",1,FALSE,0.48825063565746,1.56090013227658
"ROX1","COX5B",1,FALSE,0.455296598793939,1.70885390773648
"ROX1","CPH1",1,TRUE,0.572059894585982,1.60939355308423
"ROX1","CYC7",1,FALSE,0.472446862468496,1.67052528117783
"ROX1","ERG11",1,FALSE,0.592728247307241,1.51408818744356
"ROX1","GEF1",1,FALSE,0.595346907014027,1.48053205994191
"ROX1","HEM13",1,FALSE,0.533457710687071,1.76986905051162
"ROX1","OLE1",1,FALSE,0.413759018713608,1.68515134507557
"RPH1","PHR1",1,FALSE,0.439931751554832,1.53565170004964
"RPN4","PRE6",1,TRUE,0.509077386837453,1.48522695824737
"RPN4","RPN1",1,TRUE,0.564294257760048,1.69280062039383
"RTG1","CO1",1,TRUE,0.558137547317892,1.55453262208262
"RTG1","IDH1",1,TRUE,0.488362147705629,1.76503394889412
"RTG1_RTG3","CIT1",1,TRUE,0.539137002266943,1.60833126239246
"RTG1_RTG3","CIT2",1,TRUE,0.427918891934678,1.45382680882234
"RTG1_RTG3","DLD3",1,TRUE,0.54042757623829,1.73586114290869
"RTG1_RTG3","IDH2",1,TRUE,0.507984353322536,1.4624950053799
"RTG2","ACO1",1,TRUE,0.439742762455717,1.50300402462715
"RTG2","CIT1",1,TRUE,0.410599259100854,1.74064058099408
"RTG2","CIT2",1,TRUE,0.429182893689722,1.58506939180195
"RTG2","IDH2",1,TRUE,0.570853506401181,1.60853550408734
"RTG3","ACO1",1,TRUE,0.56537217143923,1.79680737833492
"SDS3","IME2",1,FALSE,0.421171625424176,1.4069553843257
"SDS3","INO1",1,FALSE,0.486278655705974,1.60747541280696
"SDS3","STE6",1,TRUE,0.573599440325052,1.61132499607746
"SIN3","ADH2",1,TRUE,0.401442406000569,1.62660303290701
"SIN3","BAR1",1,TRUE,0.578796481853351,1.66859972275561
"SIN3","FUS1",1,TRUE,0.448336558742449,1.57297549935756
"SIN3","HO",1,TRUE,0.419413311174139,1.53727129772305
"SIN3","PHO5",1,TRUE,0.556145858531818,1.77970495505258
"SIN3","RME1",1,TRUE,0.410511580342427,1.67020198354963
"SIN3","SPO11",1,TRUE,0.417342306487262,1.66448735421291
"SIN3","STA1",1,TRUE,0.484673415916041,1.75596385037992
"SIN3","STA2",1,TRUE,0.568521919613704,1.47304834035225
"SIN3","STE6",1,TRUE,0.45467170746997,1.64690834282432
"SIN3","SWI1",1,TRUE,0.400377229740843,1.70777032685699
"SIN3","SNF2_SWI1",1,TRUE,0.566970937466249,1.57925657936605
"SIP4","MDH2",1,TRUE,0.40302053578198,1.74937599629862
"SKN7","AHP1",1,TRUE,0.555227044317871,1.63810097860638
"SKN7","CCP1",1,TRUE,0.411744215432555,1.76529639203567
"SKN7","CTT1",1,TRUE,0.519978453684598,1.65898536652792
"SKN7","CYS3",1,FALSE,0.463855492416769,1.75251205719775
"SKN7","DAK1",1,TRUE,0.59061090964824,1.54591268895427
"SKN7","DNM1",1,TRUE,0.592903108615428,1.78427526710788
"SKN7","GRE2",1,FALSE,0.564266794081777,1.64697157838382
"SKN7","HSP78",1,TRUE,0.471356697427109,1.55179946881719
"SKN7","HSP82",1,TRUE,0.446509506506845,1.42460149150807
"SKN7","LYS20",1,TRUE,0.482385180611163,1.72447710905923
"SKN7","PGM2",1,FALSE,0.566621715622023,1.794395110982
"SKN7","SOD1",1,TRUE,0.430844996962696,1.78208681019722
"SKN7","TAL1",1,TRUE,0.411452876823023,1.57969191991724
"SKN7","TRR1",1,TRUE,0.461440137820318,1.79604898424819
"SKN7","TRX2",1,TRUE,0.495306063862517,1.406398180346
"SKN7","TSA1",1,TRUE,0.521201071562245,1.69440403396962
"SKN7","YBR025C",1,TRUE,0.516539681097493,1.64256066675996
"SKN7","YDR453C",1,TRUE,0.420993167767301,1.70553380240221
"SKN7","YMR318C",1,FALSE,0.479627712257206,1.42383213100722
"SKN7","YNL134C",1,FALSE,0.551527239242569,1.76551335098688
"SKN7","ZWF1",1,TRUE,0.447862020041794,1.76965341750765
"SKO1","HAL1",1,FALSE,0.497952417470515,1.65325945461169
"SKO1","HIS3",1,FALSE,0.424093120684847,1.59711465195753
"SKO1","SUC2",1,FALSE,0.534794642264023,1.62582157831639
"SNF2","CTS1",1,TRUE,0.562736059771851,1.43341118104989
"SNF2","GAL1",1,TRUE,0.429576844908297,1.39620949565899
"SNF2","INO1",1,TRUE,0.489955080347136,1.42399318844313
"SNF2","PRB1",1,FALSE,0.474812739854679,1.49642670958303
"SNF2","SUC2",1,TRUE,0.403394721960649,1.43023842272349
"SNF5","HO",1,TRUE,0.400391523353755,1.77296507066814
"SNF5","PRB1",1,FALSE,0.574976427806541,1.74433441920904
"SNF5","STA2",1,TRUE,0.491676074732095,1.58651108372724
"SNF6","ADH1",1,TRUE,0.482469797786325,1.69080927599221
"SNF6","ADH2",1,TRUE,0.440333117172122,1.59436062499881
"SNF6","GAL1",1,TRUE,0.523225174518302,1.64220016757725
"SNF6","GAL10",1,TRUE,0.559722738759592,1.74494203352602
"SNF6","HO",1,TRUE,0.53516234238632,1.76769318924053
"SNF6","INO1",1,TRUE,0.561763604031876,1.50396622739965
"SNF6","STA2",1,TRUE,0.59477455727756,1.65914084820775
"SNF6","SUC2",1,TRUE,0.493016507383436,1.55336107925745
"SPT16","ACT1",1,TRUE,0.42798760170117,1.63958179599838
"SPT16","CLN1",1,TRUE,0.493916264921427,1.62942140143132
"SPT16","CLN2",1,TRUE,0.457619941327721,1.54507602837402
"SPT16","CLN3",1,TRUE,0.50064342324622,1.77057721668622
"SPT16","HO",1,TRUE,0.526205585338175,1.52217339497758
"SPT16","HTA1",1,TRUE,0.5308165284805,1.79625700799515
"SPT16","HTB1",1,TRUE,0.586486446438357,1.59305175365647
"SPT16","LEU2",1,TRUE,0.445416606776416,1.60395544188097
"SPT16","SAN1",1,TRUE,0.508459415985271,1.58826169128763
"SPT16","SWI4",1,TRUE,0.507611468527466,1.41951235357905
"SPT16","SWI4_SWI6",1,TRUE,0.480738869030029,1.46896411444293
"SPT16","SWI6",1,TRUE,0.584288660390303,1.45957946687937
"SPT21","ADH2",1,TRUE,0.43374384152703,1.59471237016143
"SPT21","HHF1",1,TRUE,0.437727856868878,1.4357672707201
"SPT21","HHF2",1,TRUE,0.568999667698517,1.70832559184171
"SPT21","HTA1",1,TRUE,0.482115415483713,1.79529098460451
"SPT21","HTB2",1,TRUE,0.46431838828139,1.572517266504
"SPT21","PHO5",1,TRUE,0.597138468269259,1.42550749817397
"SPT4","HTA1",1,TRUE,0.592988569289446,1.64996549153468
"SPT4","HTB1",1,TRUE,0.506147945486009,1.61363991561113
"SPT5","HTA1",1,TRUE,0.419257031893358,1.43626814590301
"SPT5","HTB1",1,TRUE,0.51335299666971,1.48505839999765
"SPT6","ADH2",1,FALSE,0.56187926591374,1.73191918292781
"SPT6","CCR4",1,FALSE,0.547126888809726,1.49404346930562
"SPT6","HTA1",1,TRUE,0.5330231891945,1.52929137297673
"SPT6","HTB1",1,TRUE,0.470369472308084,1.50311211242806
"SRB7","ACT1",1,TRUE,0.402377646276727,1.42934258995811
"SRB7","GAL1",1,TRUE,0.450415999954566,1.66548160672421
"SRB7","TDH1",1,TRUE,0.501911799004301,1.51858057628153
"SSN6","COX6",1,FALSE,0.53800299926661,1.4079053236614
"SSN6","HXT1",1,FALSE,0.4723737699911,1.76516691915924
"SSN6","HXT3",1,FALSE,0.486297125648707,1.62693701705895
"SSN6","ICL1",1,TRUE,0.440729157580063,1.77999781183433
"STE12","AFR1",1,TRUE,0.462994269421324,1.65921158773126
"STE12","AGA1",1,TRUE,0.404274614853784,1.68663898694329
"STE12","BAR1",1,TRUE,0.565779490303248,1.50724113855278
"STE12","BNI5",1,TRUE,0.494259286625311,1.57761424909579
"STE12","CAR2",1,TRUE,0.470540943322703,1.64330108552705
"STE12","CHS1",1,TRUE,0.501294099539518,1.52294467366301
"STE12","CIK1",1,TRUE,0.568797392724082,1.70713054748485
"STE12","CLN1",1,TRUE,0.509115062467754,1.7085026938119
"STE12","DDR48",1,TRUE,0.534665344236419,1.75246183024021
"STE12","DHH1",1,TRUE,0.538935771817341,1.69029010264203
"STE12","ERG24",1,TRUE,0.545639906870201,1.47592430300312
"STE12","FAR1",1,TRUE,0.465684011531994,1.40291154768551
"STE12","FIG1",1,TRUE,0.47252036454156,1.59270651289029
"STE12","FIG2",1,TRUE,0.560188618907705,1.44614258586895
"STE12","FUS1",1,TRUE,0.42356400382705,1.75355614212807
"STE12","FUS3",1,TRUE,0.509200544049963,1.64288581050001
"STE12","GAT4",1,TRUE,0.433279279107228,1.40516261660727
"STE12","GIC2",1,TRUE,0.559415646642446,1.495659822179
"STE12","HTB2",1,TRUE,0.445214207423851,1.77169253763044
"STE12","HYM1",1,TRUE,0.408745356556028,1.78329304835526
"STE12","ISC1",1,TRUE,0.582874580426142,1.39289847463835
"STE12","KAR3",1,TRUE,0.508105672895908,1.70331988940481
"STE12","KAR5",1,TRUE,0.534610629407689,1.4710651252768
"STE12","MID2",1,TRUE,0.539629920898005,1.5765076021757
"STE12","MPT5",1,TRUE,0.431735959928483,1.39069663024275
"STE12","MUC1",1,TRUE,0.510386282159015,1.70482692084042
"STE12","PCL2",1,TRUE,0.440997945191339,1.69293102095602
"STE12","PEP1",1,TRUE,0.57841961523518,1.67932087606285
"STE12","PGM1",1,TRUE,0.479203803371638,1.77904472611845
"STE12","PGU1",1,TRUE,0.52911292295903,1.72521946787136
"STE12","PHO81",1,TRUE,0.529709518654272,1.74139890004881
"STE12","PRM1",1,TRUE,0.506062127230689,1.41140392220812
"STE12","PRM3",1,TRUE,0.478442291310057,1.76750336505007
"STE12","PRM5",1,TRUE,0.420044994773343,1.42603390399832
"STE12","PST1",1,TRUE,0.540725255385041,1.78398733570939
"STE12","RTA1",1,TRUE,0.47034822604619,1.58341275495244
"STE12","RTS2",1,TRUE,0.451744059333578,1.57402781422948
"STE12","SCH9",1,TRUE,0.494686722103506,1.69037759759463
"STE12","SFP1",1,TRUE,0.587337849428877,1.62308637226699
"STE12","SPC25",1,TRUE,0.421232465980575,1.5262316079787
"STE12","SPO12",1,TRUE,0.507244354765862,1.62090771256946
"STE12","SRD1",1,TRUE,0.423665761761367,1.40850317446282
"STE12","SRL1",1,TRUE,0.562343424838036,1.62014422909822
"STE12","SSA4",1,TRUE,0.574165712669492,1.64599140239181
"STE12","SST2",1,TRUE,0.589304490340874,1.4391288952902
"STE12","STE2",1,TRUE,0.522106903558597,1.63900323624955
"STE12","STE6",1,TRUE,0.560021081753075,1.67312523259083
"STE12","TKL2",1,TRUE,0.487305012671277,1.7052726423461
"STE12","TOS11",1,TRUE,0.497891003172845,1.584552200404
"STE12","TSL1",1,TRUE,0.414852404175326,1.63186846225057
"STE12","WSC2",1,TRUE,0.533211741037667,1.46500552933663
"STE12","YBR070C",1,TRUE,0.522189382789657,1.39700230824295
"STE12","YDL222C",1,TRUE,0.459650369919837,1.65379934175871
"STE12","YEL033W",1,TRUE,0.465181762585416,1.45764021635754
"STE12","YGR149W",1,TRUE,0.519196611782536,1.64869212856283
"STE12","YHL021C",1,TRUE,0.454170857835561,1.70984689739998
"STE12","YHR156C",1,TRUE,0.51893003275618,1.65370640899055
"STE12","YIL037C",1,TRUE,0.527716592280194,1.45515002683736
"STE12","YIL083C",1,TRUE,0.460511596314609,1.56295980381779
"STE12","YIL169C",1,TRUE,0.473232597764581,1.42400630319724
"STE12","YJL017W",1,TRUE,0.521115155424923,1.50257749899989
"STE12","YJL142C",1,TRUE,0.473794840136543,1.43629395853495
"STE12","YLR042C",1,TRUE,0.583796582045034,1.50734324823134
"STE12","YLR414C",1,TRUE,0.592687056493014,1.42941206921125
"STE12","YNL051W",1,TRUE,0.534046633029357,1.44602092195302
"STE12","YNL159C",1,TRUE,0.446698581799865,1.54764519661898
"STE12","YOL155C",1,TRUE,0.492042416986078,1.6409346695058
"STE12","YOR129C",1,TRUE,0.555352681968361,1.62394539811183
"STE12","YOR343C",1,TRUE,0.458902093302459,1.78637572073843
"STE12","YPL114W",1,TRUE,0.59986535073258,1.70081607766217
"STE12","YPS1",1,TRUE,0.513434765627608,1.43935975826345
"STP1","BAP2",1,TRUE,0.547781276376918,1.68749892682303
"SUM1","SMK1",1,FALSE,0.465518073085695,1.55457336770603
"SUM1","SPR3",1,FALSE,0.526724070589989,1.40612943260698
"SWI1","STE6",1,TRUE,0.508639098517597,1.60076084590051
"SWI3","HO",1,TRUE,0.453486866736785,1.79232092828956
"SWI4","CDC10",1,TRUE,0.595281317131594,1.55007220193744
"SWI4","CDC11",1,TRUE,0.458663383685052,1.4988127562101
"SWI4","PCL1",1,TRUE,0.517025588219985,1.51842211432289
"SWI4_SWI6","CLN1",1,TRUE,0.411404110258445,1.60027330083074
"SWI4_SWI6","CLN2",1,TRUE,0.592712525976822,1.70738241015933
"SWI4_SWI6","CTS1",1,TRUE,0.567993424274027,1.53046511492692
"SWI4_SWI6","HO",1,TRUE,0.475288188364357,1.40065179376164
"SWI5","ASH1",1,TRUE,0.403195005841553,1.63118503114907
"SWI5","CDC6",1,TRUE,0.541640270268545,1.51828558824724
"SWI5","CTS1",1,TRUE,0.431726796086878,1.52137424457585
"SWI5","EGT2",1,TRUE,0.501357390498743,1.48296987158712
"SWI5","HO",1,TRUE,0.515474294824526,1.60872878032271
"SWI5","PCL2",1,TRUE,0.414150174288079,1.43874165979912
"SWI5","PCL9",1,TRUE,0.561210609739646,1.72382951452164
